transaction_id,user_id,product_id_x,qty,price,timestamp,store_id,is_online,promo_id,category,brand,base_price,zone,province,profile,promo_type,product_id_y,discount,start_date,end_date,promo_id_used,target
TX0002772,U0198,P0766,1,50,12/07/2025 09:55,S034,False,,PersonalCare,Brand_030,51,6,สงขลา,Educational Institution,,,,,,,0
TX0002773,U0198,P0788,4,184,03/08/2025 09:07,S022,False,,HealthBeauty,Brand_027,42,6,นครราชสีมา,Hospital,,,,,,,0
TX0002774,U0198,P0165,2,235,21/07/2025 20:29,S006,False,,InstantFoods,Brand_035,108,12,นนทบุรี,Educational Institution,,,,,,,0
TX0002775,U0198,P0612,1,47,05/08/2025 22:08,S019,False,,FrozenFoods,Brand_040,47,4,สงขลา,Residential/Market,,,,,,,0
TX0002776,U0199,P0379,3,329,03/07/2025 07:56,S022,False,,ReadyToEat,Brand_022,100,6,นครราชสีมา,Hospital,,,,,,,0
TX0002777,U0199,P0987,1,55,14/09/2025 04:26,S017,False,,Beverages,Brand_026,52,9,นครราชสีมา,Hospital,,,,,,,0
TX0002778,U0199,P0572,1,28,29/08/2025 11:58,S026,False,,DairyBakery,Brand_049,28,1,สุราษฎร์ธานี,Transport Hub,,,,,,,0
TX0002779,U0199,P0579,3,877,21/08/2025 14:31,S023,False,,Others,Brand_047,267,4,สุราษฎร์ธานี,Gas Station,,,,,,,0
TX0002780,U0199,P0208,2,222,26/06/2025 20:56,S031,False,,FrozenFoods,Brand_047,101,3,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002781,U0199,P0520,2,177,14/09/2025 05:51,S011,False,,PersonalCare,Brand_023,89,9,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0002782,U0199,P0336,5,585,26/08/2025 06:20,S006,False,,ReadyToEat,Brand_012,110,12,นนทบุรี,Educational Institution,,,,,,,0
TX0002783,U0200,P0389,5,230,18/08/2025 21:01,S019,False,,Beverages,Brand_009,42,4,สงขลา,Residential/Market,,,,,,,0
TX0002784,U0200,P0221,2,606,28/08/2025 23:35,S015,False,,Others,Brand_022,296,1,ชลบุรี,Educational Institution,,,,,,,0
TX0002785,U0200,P0225,5,149,30/06/2025 09:39,S040,False,,Household,Brand_031,30,1,ชลบุรี,Residential/Market,,,,,,,0
TX0002786,U0200,P0927,5,779,27/08/2025 08:49,S005,False,,FrozenFoods,Brand_036,161,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0002787,U0200,P0781,5,113,14/08/2025 07:53,S050,False,,Beverages,Brand_016,23,3,สงขลา,Hospital,,,,,,,0
TX0002788,U0200,P0227,2,215,13/09/2025 08:03,S016,False,,DairyBakery,Brand_050,110,2,สุราษฎร์ธานี,Educational Institution,,,,,,,0
TX0002789,U0200,P0900,3,201,16/07/2025 20:14,S017,False,,PersonalCare,Brand_019,69,9,นครราชสีมา,Hospital,,,,,,,0
TX0002790,U0200,P0501,5,148,02/08/2025 22:35,S002,False,,Beverages,Brand_031,28,5,สุราษฎร์ธานี,Hospital,,,,,,,0
TX0002791,U0200,P0097,2,99,25/07/2025 11:24,S001,False,PR0036,Snacks,Brand_031,50,3,สุราษฎร์ธานี,Residential/Market,Brandday,P0097,21.0,09/08/2025 13:59,10/09/2025 13:59,,0
TX0002792,U0200,P0971,5,466,17/08/2025 23:41,S004,False,,Household,Brand_013,90,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0002793,U0200,P0680,2,116,20/09/2025 03:16,S033,False,,Beverages,Brand_045,58,1,นครราชสีมา,Residential/Market,,,,,,,0
TX0002794,U0200,P0372,4,264,16/08/2025 16:38,S038,False,,Beverages,Brand_034,62,11,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002795,U0200,P0156,1,49,01/09/2025 11:39,S016,False,PR0055,InstantFoods,Brand_028,47,2,สุราษฎร์ธานี,Educational Institution,Product_Coupon,P0156,12.0,30/06/2025 03:55,10/07/2025 03:55,,0
TX0002796,U0200,P0798,5,313,25/07/2025 22:41,S022,False,,HealthBeauty,Brand_008,62,6,นครราชสีมา,Hospital,,,,,,,0
TX0002797,U0200,P0804,2,131,03/08/2025 18:20,S043,False,,Beverages,Brand_013,65,8,ขอนแก่น,Gas Station,,,,,,,0
TX0002798,U0201,P0576,1,82,10/07/2025 09:43,S038,False,,Beverages,Brand_021,79,11,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002799,U0201,P0957,2,574,05/07/2025 18:15,S035,False,,Others,Brand_009,285,12,อุบลราชธานี,Gas Station,,,,,,,0
TX0002800,U0201,P0258,2,218,14/08/2025 02:15,S049,False,,Household,Brand_036,111,8,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002801,U0201,P0261,4,220,06/09/2025 15:59,S008,False,,FrozenFoods,Brand_007,50,12,นนทบุรี,Educational Institution,,,,,,,0
TX0002802,U0201,P0811,4,357,07/07/2025 06:13,S001,False,,HealthBeauty,Brand_019,83,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0002803,U0201,P0368,1,51,19/09/2025 18:21,S036,False,,Beverages,Brand_026,53,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0002804,U0201,P0484,4,444,18/09/2025 06:07,S043,False,,InstantFoods,Brand_006,114,8,ขอนแก่น,Gas Station,,,,,,,0
TX0002805,U0201,P0501,1,30,23/08/2025 23:09,S040,False,,Beverages,Brand_031,28,1,ชลบุรี,Residential/Market,,,,,,,0
TX0002806,U0201,P0713,5,116,28/07/2025 22:28,S024,False,,Snacks,Brand_010,22,12,อุบลราชธานี,Entertainment Venue,,,,,,,0
TX0002807,U0201,P0501,4,117,13/09/2025 09:03,S014,False,,Beverages,Brand_031,28,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002808,U0201,P0583,4,397,10/08/2025 16:07,S027,False,,ReadyToEat,Brand_024,96,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002809,U0201,P0835,5,148,10/08/2025 07:15,S044,False,,Beverages,Brand_019,31,1,ขอนแก่น,Gas Station,,,,,,,0
TX0002810,U0201,P0054,5,458,03/07/2025 08:41,S018,False,,PersonalCare,Brand_044,88,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002811,U0202,P0209,5,573,13/09/2025 08:41,S040,False,,DairyBakery,Brand_043,109,1,ชลบุรี,Residential/Market,,,,,,,0
TX0002812,U0202,P0169,3,166,05/09/2025 15:40,S014,False,,Snacks,Brand_030,55,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002813,U0202,P0165,4,463,25/08/2025 01:47,S041,False,,InstantFoods,Brand_035,108,6,นครราชสีมา,Office,,,,,,,0
TX0002814,U0202,P0341,5,1261,23/09/2025 10:03,S018,False,,Others,Brand_042,258,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002815,U0202,P0280,1,27,21/07/2025 16:15,S004,False,,Beverages,Brand_023,27,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0002816,U0202,P0018,2,434,09/07/2025 21:29,S004,False,,Household,Brand_043,198,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0002817,U0202,P0379,2,207,19/07/2025 10:47,S010,False,,ReadyToEat,Brand_022,100,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0002818,U0202,P0567,1,70,25/06/2025 19:34,S027,False,,PersonalCare,Brand_028,70,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002819,U0202,P0128,1,192,14/08/2025 09:02,S027,False,PR0024,HealthBeauty,Brand_029,182,9,กรุงเทพฯ,Educational Institution,Flash Sale,P0128,36.0,22/08/2025 16:38,05/09/2025 16:38,,0
TX0002820,U0202,P0539,5,995,15/07/2025 05:00,S036,False,,PersonalCare,Brand_009,184,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0002821,U0202,P0484,3,358,20/09/2025 11:40,S014,False,,InstantFoods,Brand_006,114,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002822,U0202,P0292,3,536,20/09/2025 15:44,S045,False,,HealthBeauty,Brand_009,169,10,นครราชสีมา,Gas Station,,,,,,,0
TX0002823,U0202,P0012,1,295,28/06/2025 20:55,S010,False,PR0025,Others,Brand_050,281,3,อุบลราชธานี,Tourist Attraction,Product_Coupon,P0012,32.0,12/09/2025 17:26,22/09/2025 17:26,,0
TX0002824,U0202,P0043,4,287,09/07/2025 23:20,S032,False,,Household,Brand_026,66,5,กรุงเทพฯ,Transport Hub,,,,,,,0
TX0002825,U0203,P0374,5,508,08/07/2025 23:18,S019,False,,FrozenFoods,Brand_001,97,4,สงขลา,Residential/Market,,,,,,,0
TX0002826,U0203,P0426,1,74,05/07/2025 12:10,S050,False,,Beverages,Brand_008,75,3,สงขลา,Hospital,,,,,,,0
TX0002827,U0203,P0590,1,118,24/07/2025 02:11,S004,False,,Household,Brand_025,121,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0002828,U0203,P0462,2,115,03/09/2025 12:21,S007,False,,Household,Brand_004,58,10,เชียงใหม่,Hospital,,,,,,,0
TX0002829,U0203,P0720,4,821,29/08/2025 05:41,S022,False,,PersonalCare,Brand_033,198,6,นครราชสีมา,Hospital,,,,,,,0
TX0002830,U0203,P0266,1,170,01/07/2025 03:12,S042,False,,Household,Brand_040,170,4,อุบลราชธานี,Gas Station,,,,,,,0
TX0002831,U0203,P0132,2,181,10/08/2025 09:35,S008,False,,InstantFoods,Brand_010,84,12,นนทบุรี,Educational Institution,,,,,,,0
TX0002832,U0203,P0003,2,79,06/07/2025 04:31,S046,False,,Snacks,Brand_005,41,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0002833,U0203,P0467,4,800,10/07/2025 08:33,S036,False,,Others,Brand_020,207,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0002834,U0203,P0409,4,427,26/07/2025 10:44,S015,False,PR0099,Household,Brand_043,106,1,ชลบุรี,Educational Institution,Mega Sale,P0409,13.0,26/07/2025 01:31,05/08/2025 01:31,,0
TX0002835,U0203,P0514,2,158,03/07/2025 04:11,S001,False,,Others,Brand_040,77,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0002836,U0203,P0765,3,177,09/07/2025 01:06,S015,False,,InstantFoods,Brand_020,62,1,ชลบุรี,Educational Institution,,,,,,,0
TX0002837,U0203,P0501,2,59,01/09/2025 05:58,S024,False,,Beverages,Brand_031,28,12,อุบลราชธานี,Entertainment Venue,,,,,,,0
TX0002838,U0204,P0364,3,496,08/09/2025 18:18,S030,False,,Others,Brand_012,171,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0002839,U0204,P0400,2,596,19/07/2025 20:23,S017,False,,Others,Brand_001,282,9,นครราชสีมา,Hospital,,,,,,,0
TX0002840,U0204,P0245,2,154,14/07/2025 06:49,S010,False,,HealthBeauty,Brand_024,79,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0002841,U0204,P0871,5,234,20/09/2025 21:17,S014,False,,Beverages,Brand_027,47,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002842,U0204,P0943,3,178,28/07/2025 09:52,S048,False,PR0042,ReadyToEat,Brand_009,60,10,กรุงเทพฯ,Gas Station,Buy 1 get 1,P0943,100.0,09/07/2025 09:03,22/07/2025 09:03,,0
TX0002843,U0204,P0434,3,335,26/07/2025 01:49,S040,False,PR0045,ReadyToEat,Brand_025,112,1,ชลบุรี,Residential/Market,Mega Sale,P0434,34.0,18/07/2025 06:06,21/08/2025 06:06,,0
TX0002844,U0204,P0281,2,338,06/08/2025 09:52,S025,False,,HealthBeauty,Brand_015,160,6,นนทบุรี,Entertainment Venue,,,,,,,0
TX0002845,U0204,P0389,3,134,09/07/2025 01:09,S031,False,,Beverages,Brand_009,42,3,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002846,U0204,P0848,1,21,02/09/2025 00:29,S019,False,,Snacks,Brand_029,21,4,สงขลา,Residential/Market,,,,,,,0
TX0002847,U0204,P0073,2,391,31/07/2025 07:58,S003,False,,HealthBeauty,Brand_038,197,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0002848,U0204,P0225,3,88,18/07/2025 02:32,S028,False,,Household,Brand_031,30,6,เชียงใหม่,Office,,,,,,,0
TX0002849,U0204,P0529,3,139,02/08/2025 06:54,S045,False,,InstantFoods,Brand_032,46,10,นครราชสีมา,Gas Station,,,,,,,0
TX0002850,U0204,P0980,5,193,07/07/2025 12:20,S011,False,PR0078,Snacks,Brand_014,40,9,ภูเก็ต,Tourist Attraction,Buy 1 get 1,P0980,100.0,08/08/2025 09:16,18/09/2025 09:16,,0
TX0002851,U0204,P0373,4,212,01/08/2025 10:23,S038,False,,Beverages,Brand_023,49,11,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002852,U0205,P0674,2,370,22/08/2025 10:34,S007,False,,PersonalCare,Brand_025,186,10,เชียงใหม่,Hospital,,,,,,,0
TX0002853,U0205,P0046,4,370,23/09/2025 04:12,S025,False,,InstantFoods,Brand_013,92,6,นนทบุรี,Entertainment Venue,,,,,,,0
TX0002854,U0205,P0993,4,552,18/09/2025 00:17,S024,False,PR0076,PersonalCare,Brand_004,129,12,อุบลราชธานี,Entertainment Venue,Product_Coupon,P0993,19.0,13/08/2025 06:42,15/09/2025 06:42,,0
TX0002855,U0205,P0711,1,38,02/09/2025 07:48,S037,False,,Snacks,Brand_009,37,10,ขอนแก่น,Educational Institution,,,,,,,0
TX0002856,U0205,P0238,2,114,30/07/2025 00:03,S012,False,,Beverages,Brand_038,59,9,กรุงเทพฯ,Gas Station,,,,,,,0
TX0002857,U0205,P0281,3,518,24/07/2025 19:25,S030,False,,HealthBeauty,Brand_015,160,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0002858,U0205,P0195,3,62,21/07/2025 03:53,S036,False,,Snacks,Brand_041,19,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0002859,U0205,P0504,3,207,25/08/2025 00:31,S045,False,,Beverages,Brand_034,63,10,นครราชสีมา,Gas Station,,,,,,,0
TX0002860,U0205,P0314,5,157,21/08/2025 13:02,S030,False,,InstantFoods,Brand_045,30,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0002861,U0205,P0995,2,200,09/09/2025 16:13,S034,False,,DairyBakery,Brand_002,98,6,สงขลา,Educational Institution,,,,,,,0
TX0002862,U0205,P0922,5,303,07/07/2025 01:57,S001,False,,DairyBakery,Brand_007,62,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0002863,U0205,P0149,3,208,27/07/2025 23:11,S023,False,,HealthBeauty,Brand_003,65,4,สุราษฎร์ธานี,Gas Station,,,,,,,0
TX0002864,U0205,P0036,5,144,31/08/2025 15:16,S029,False,,InstantFoods,Brand_042,29,8,กรุงเทพฯ,Hospital,,,,,,,0
TX0002865,U0205,P0319,2,349,31/08/2025 06:58,S045,False,,FrozenFoods,Brand_050,168,10,นครราชสีมา,Gas Station,,,,,,,0
TX0002866,U0205,P0543,4,432,24/08/2025 17:03,S042,False,,PersonalCare,Brand_041,108,4,อุบลราชธานี,Gas Station,,,,,,,0
TX0002867,U0205,P0642,4,211,30/07/2025 13:00,S042,False,,Beverages,Brand_033,48,4,อุบลราชธานี,Gas Station,,,,,,,0
TX0002868,U0205,P0971,3,285,04/08/2025 09:42,S045,False,,Household,Brand_013,90,10,นครราชสีมา,Gas Station,,,,,,,0
TX0002869,U0205,P0661,4,175,14/09/2025 18:57,S005,False,,Household,Brand_035,45,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0002870,U0205,P0271,4,605,16/08/2025 00:03,S021,False,,HealthBeauty,Brand_029,154,1,ภูเก็ต,Transport Hub,,,,,,,0
TX0002871,U0205,P0519,5,483,20/08/2025 10:22,S049,False,,Others,Brand_019,90,8,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002872,U0205,P0182,5,759,08/08/2025 02:58,S002,False,PR0067,ReadyToEat,Brand_046,148,5,สุราษฎร์ธานี,Hospital,Product_Coupon,P0182,29.0,11/08/2025 02:29,21/09/2025 02:29,,0
TX0002873,U0205,P0523,5,374,19/07/2025 18:41,S021,False,,ReadyToEat,Brand_017,75,1,ภูเก็ต,Transport Hub,,,,,,,0
TX0002874,U0205,P0307,5,324,01/09/2025 23:16,S050,False,,DairyBakery,Brand_018,64,3,สงขลา,Hospital,,,,,,,0
TX0002875,U0205,P0014,5,410,03/08/2025 14:35,S029,False,,InstantFoods,Brand_025,82,8,กรุงเทพฯ,Hospital,,,,,,,0
TX0002876,U0206,P0542,2,99,09/08/2025 05:50,S026,False,,Beverages,Brand_015,50,1,สุราษฎร์ธานี,Transport Hub,,,,,,,0
TX0002877,U0206,P0829,2,244,13/08/2025 02:03,S016,False,,HealthBeauty,Brand_018,123,2,สุราษฎร์ธานี,Educational Institution,,,,,,,0
TX0002878,U0206,P0782,2,167,25/08/2025 13:44,S026,False,,FrozenFoods,Brand_027,83,1,สุราษฎร์ธานี,Transport Hub,,,,,,,0
TX0002879,U0206,P0187,5,383,11/07/2025 00:41,S005,False,,Household,Brand_005,71,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0002880,U0206,P0135,2,68,11/09/2025 05:23,S015,False,,InstantFoods,Brand_037,32,1,ชลบุรี,Educational Institution,,,,,,,0
TX0002881,U0206,P0927,2,307,04/07/2025 01:17,S034,False,,FrozenFoods,Brand_036,161,6,สงขลา,Educational Institution,,,,,,,0
TX0002882,U0206,P0664,4,309,08/08/2025 05:38,S008,False,,ReadyToEat,Brand_050,79,12,นนทบุรี,Educational Institution,,,,,,,0
TX0002883,U0206,P0663,2,554,05/07/2025 02:25,S001,False,PR0044,Others,Brand_013,284,3,สุราษฎร์ธานี,Residential/Market,Flash Sale,P0663,49.0,17/08/2025 01:29,23/09/2025 01:29,,0
TX0002884,U0206,P0108,1,97,08/08/2025 00:48,S049,False,,FrozenFoods,Brand_036,89,8,สุราษฎร์ธานี,Factory,,,,,,,0
TX0002885,U0206,P0014,1,82,09/09/2025 01:02,S018,False,,InstantFoods,Brand_025,82,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002886,U0206,P0110,5,329,18/09/2025 14:23,S040,False,,DairyBakery,Brand_010,64,1,ชลบุรี,Residential/Market,,,,,,,0
TX0002887,U0206,P0888,1,41,14/08/2025 11:30,S022,False,,Snacks,Brand_050,39,6,นครราชสีมา,Hospital,,,,,,,0
TX0002888,U0206,P0393,3,333,10/09/2025 18:27,S018,False,,Others,Brand_002,109,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002889,U0206,P0190,5,537,20/09/2025 15:26,S001,False,,InstantFoods,Brand_009,102,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0002890,U0206,P0557,2,70,04/09/2025 02:24,S043,False,,Snacks,Brand_011,36,8,ขอนแก่น,Gas Station,,,,,,,0
TX0002891,U0207,P0160,2,618,04/08/2025 10:08,S002,False,,Others,Brand_011,286,5,สุราษฎร์ธานี,Hospital,,,,,,,0
TX0002892,U0207,P0251,2,101,27/08/2025 01:32,S023,False,,PersonalCare,Brand_050,52,4,สุราษฎร์ธานี,Gas Station,,,,,,,0
TX0002893,U0207,P0317,3,300,10/08/2025 23:59,S041,False,,Household,Brand_012,94,6,นครราชสีมา,Office,,,,,,,0
TX0002894,U0207,P0240,5,1055,07/08/2025 12:54,S046,False,,Others,Brand_044,211,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0002895,U0207,P0646,5,565,06/07/2025 01:10,S024,False,,InstantFoods,Brand_010,112,12,อุบลราชธานี,Entertainment Venue,,,,,,,0
TX0002896,U0207,P0559,3,236,01/08/2025 21:09,S007,False,,DairyBakery,Brand_025,74,10,เชียงใหม่,Hospital,,,,,,,0
TX0002897,U0207,P0342,3,354,12/09/2025 00:52,S003,False,,PersonalCare,Brand_019,116,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0002898,U0207,P0997,2,175,27/06/2025 22:08,S015,False,,DairyBakery,Brand_003,82,1,ชลบุรี,Educational Institution,,,,,,,0
TX0002899,U0207,P0096,2,84,11/07/2025 19:48,S047,False,,InstantFoods,Brand_044,42,8,ภูเก็ต,Hospital,,,,,,,0
TX0002900,U0207,P0940,3,604,07/09/2025 10:02,S027,False,,HealthBeauty,Brand_018,194,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002901,U0207,P0694,4,626,28/08/2025 21:49,S019,False,,ReadyToEat,Brand_014,144,4,สงขลา,Residential/Market,,,,,,,0
TX0002902,U0207,P0189,1,97,17/07/2025 22:04,S006,False,PR0015,DairyBakery,Brand_023,93,12,นนทบุรี,Educational Institution,Flash Sale,P0189,14.0,05/09/2025 02:23,18/09/2025 02:23,,0
TX0002903,U0207,P0776,4,281,04/07/2025 22:17,S020,False,,FrozenFoods,Brand_044,68,6,ขอนแก่น,Entertainment Venue,,,,,,,0
TX0002904,U0207,P0261,3,155,25/08/2025 17:52,S027,False,,FrozenFoods,Brand_007,50,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002905,U0208,P0195,4,75,02/07/2025 18:44,S037,False,,Snacks,Brand_041,19,10,ขอนแก่น,Educational Institution,,,,,,,0
TX0002906,U0208,P0975,5,717,10/08/2025 00:12,S026,False,PR0100,Others,Brand_028,136,1,สุราษฎร์ธานี,Transport Hub,Brandday,P0975,38.0,03/09/2025 05:46,15/09/2025 05:46,,0
TX0002907,U0208,P0871,5,227,12/08/2025 17:42,S023,False,,Beverages,Brand_027,47,4,สุราษฎร์ธานี,Gas Station,,,,,,,0
TX0002908,U0208,P0095,1,278,20/09/2025 19:04,S021,False,,Others,Brand_030,268,1,ภูเก็ต,Transport Hub,,,,,,,0
TX0002909,U0208,P0848,2,41,08/07/2025 04:09,S037,False,,Snacks,Brand_029,21,10,ขอนแก่น,Educational Institution,,,,,,,0
TX0002910,U0208,P0213,4,217,23/07/2025 07:29,S034,False,,DairyBakery,Brand_023,54,6,สงขลา,Educational Institution,,,,,,,0
TX0002911,U0208,P0774,3,368,30/07/2025 21:28,S027,False,,PersonalCare,Brand_047,122,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002912,U0209,P0317,3,281,12/09/2025 12:47,S003,False,,Household,Brand_012,94,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0002913,U0209,P0700,3,266,20/08/2025 01:10,S001,False,,FrozenFoods,Brand_007,86,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0002914,U0209,P0997,2,158,06/07/2025 05:03,S030,False,,DairyBakery,Brand_003,82,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0002915,U0209,P0165,3,342,17/08/2025 21:06,S006,False,,InstantFoods,Brand_035,108,12,นนทบุรี,Educational Institution,,,,,,,0
TX0002916,U0209,P0029,1,34,28/06/2025 22:03,S030,False,,Snacks,Brand_039,34,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0002917,U0209,P0836,4,294,21/09/2025 23:16,S012,False,,ReadyToEat,Brand_006,68,9,กรุงเทพฯ,Gas Station,,,,,,,0
TX0002918,U0209,P0476,4,371,15/09/2025 04:03,S050,False,,Others,Brand_020,86,3,สงขลา,Hospital,,,,,,,0
TX0002919,U0209,P0202,2,80,28/08/2025 02:19,S016,False,PR0075,Snacks,Brand_006,39,2,สุราษฎร์ธานี,Educational Institution,Mega Sale,P0202,26.0,22/07/2025 07:13,02/09/2025 07:13,,0
TX0002920,U0209,P0669,2,77,12/09/2025 03:19,S025,False,,HealthBeauty,Brand_013,40,6,นนทบุรี,Entertainment Venue,,,,,,,0
TX0002921,U0209,P0182,5,718,03/08/2025 05:27,S029,False,PR0067,ReadyToEat,Brand_046,148,8,กรุงเทพฯ,Hospital,Product_Coupon,P0182,29.0,11/08/2025 02:29,21/09/2025 02:29,,0
TX0002922,U0209,P0362,1,109,14/09/2025 02:38,S039,False,,PersonalCare,Brand_015,100,5,ภูเก็ต,Factory,,,,,,,0
TX0002923,U0209,P0299,4,330,12/09/2025 04:30,S036,False,,Beverages,Brand_040,78,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0002924,U0210,P0991,1,89,25/07/2025 17:45,S005,False,,HealthBeauty,Brand_050,93,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0002925,U0210,P0812,2,229,24/07/2025 09:22,S005,False,PR0079,PersonalCare,Brand_050,109,10,ภูเก็ต,Tourist Attraction,Flash Sale,P0812,30.0,11/09/2025 08:18,20/09/2025 08:18,,0
TX0002926,U0210,P0318,5,839,14/09/2025 19:41,S046,False,,HealthBeauty,Brand_014,168,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0002927,U0210,P0490,2,277,09/07/2025 04:13,S048,False,,ReadyToEat,Brand_048,144,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0002928,U0210,P0426,5,360,17/07/2025 19:38,S038,False,,Beverages,Brand_008,75,11,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002929,U0210,P0609,4,236,14/09/2025 19:32,S045,False,,PersonalCare,Brand_013,60,10,นครราชสีมา,Gas Station,,,,,,,0
TX0002930,U0210,P0162,3,477,18/07/2025 17:18,S018,False,,Others,Brand_050,158,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0002931,U0210,P0548,1,285,26/07/2025 17:43,S008,False,,Others,Brand_018,264,12,นนทบุรี,Educational Institution,,,,,,,0
TX0002932,U0210,P0120,2,98,03/09/2025 12:57,S004,False,,ReadyToEat,Brand_024,48,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0002933,U0210,P0180,5,922,04/09/2025 16:17,S036,False,,Others,Brand_001,190,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0002934,U0210,P0661,5,238,19/09/2025 21:08,S013,False,,Household,Brand_035,45,8,สงขลา,Entertainment Venue,,,,,,,0
TX0002935,U0210,P0864,3,247,18/07/2025 14:50,S045,False,,FrozenFoods,Brand_035,84,10,นครราชสีมา,Gas Station,,,,,,,0
TX0002936,U0210,P0779,4,424,10/08/2025 10:13,S044,False,,InstantFoods,Brand_030,102,1,ขอนแก่น,Gas Station,,,,,,,0
TX0002937,U0210,P0689,4,513,13/07/2025 23:55,S019,False,,HealthBeauty,Brand_032,120,4,สงขลา,Residential/Market,,,,,,,0
TX0002938,U0210,P0692,1,93,26/06/2025 20:41,S017,False,PR0020,ReadyToEat,Brand_037,93,9,นครราชสีมา,Hospital,Product_Coupon,P0692,17.0,25/06/2025 05:41,14/08/2025 05:41,,0
TX0002939,U0210,P0340,1,83,28/07/2025 20:33,S020,False,,InstantFoods,Brand_036,77,6,ขอนแก่น,Entertainment Venue,,,,,,,0
TX0002940,U0210,P0016,1,170,18/09/2025 18:52,S011,False,,FrozenFoods,Brand_017,169,9,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0002941,U0210,P0415,4,408,23/07/2025 23:31,S009,False,,InstantFoods,Brand_032,98,8,นครราชสีมา,Office,,,,,,,0
TX0002942,U0210,P0742,3,126,05/09/2025 12:10,S020,False,,InstantFoods,Brand_044,42,6,ขอนแก่น,Entertainment Venue,,,,,,,0
TX0002943,U0210,P0924,5,594,01/08/2025 09:47,S013,False,,HealthBeauty,Brand_040,123,8,สงขลา,Entertainment Venue,,,,,,,0
TX0002944,U0211,P0930,4,190,20/09/2025 14:07,S026,False,,DairyBakery,Brand_033,47,1,สุราษฎร์ธานี,Transport Hub,,,,,,,0
TX0002945,U0211,P0921,1,109,21/09/2025 09:44,S040,False,,Household,Brand_038,105,1,ชลบุรี,Residential/Market,,,,,,,0
TX0002946,U0211,P0093,3,381,11/09/2025 04:01,S021,False,,InstantFoods,Brand_007,116,1,ภูเก็ต,Transport Hub,,,,,,,0
TX0002947,U0211,P0366,3,738,12/07/2025 01:51,S041,False,,Others,Brand_011,258,6,นครราชสีมา,Office,,,,,,,0
