transaction_id,user_id,product_id,qty,price,timestamp,store_id
TX0005452,U0385,P0903,3,384.52,22/07/2025 15:04,S012
TX0005453,U0385,P0091,1,90.54,07/07/2025 07:17,S016
TX0005454,U0385,P0973,4,534.0,09/07/2025 20:44,S033
TX0005455,U0385,P0892,2,216.7,06/08/2025 03:48,S048
TX0005456,U0385,P0011,4,345.28,25/07/2025 21:01,S012
TX0005457,U0385,P0741,4,133.83,05/09/2025 00:00,S038
TX0005458,U0385,P0759,3,265.1,16/07/2025 00:35,S004
TX0005459,U0385,P0528,1,148.98,14/07/2025 14:47,S018
TX0005460,U0385,P0097,5,412.41,03/07/2025 04:09,S044
TX0005461,U0386,P0979,3,393.17,12/09/2025 13:21,S024
TX0005462,U0386,P0486,3,79.31,02/07/2025 15:50,S017
TX0005463,U0386,P0551,3,547.13,16/07/2025 14:52,S022
TX0005464,U0386,P0824,2,247.64,11/09/2025 12:29,S022
TX0005465,U0386,P0894,5,741.32,01/08/2025 20:49,S030
TX0005466,U0386,P0593,2,81.99,30/07/2025 01:06,S017
TX0005467,U0386,P0177,4,143.67,23/07/2025 15:49,S037
TX0005468,U0386,P0582,1,71.36,11/09/2025 20:22,S037
TX0005469,U0386,P0744,4,176.69,17/09/2025 02:29,S040
TX0005470,U0386,P0798,2,576.87,19/09/2025 01:46,S025
TX0005471,U0386,P0074,5,595.55,25/07/2025 01:43,S016
TX0005472,U0386,P0851,5,189.05,19/07/2025 09:46,S018
TX0005473,U0386,P0614,1,50.71,28/07/2025 15:01,S028
TX0005474,U0386,P0827,5,108.96,29/06/2025 17:36,S050
TX0005475,U0386,P0699,3,153.89,13/07/2025 20:18,S003
TX0005476,U0386,P0049,1,132.98,04/07/2025 04:08,S019
TX0005477,U0386,P0817,1,188.61,12/09/2025 13:19,S034
TX0005478,U0387,P0869,2,103.86,13/08/2025 21:22,S025
TX0005479,U0387,P0102,1,74.78,23/07/2025 14:16,S007
TX0005480,U0387,P0832,3,174.67,12/08/2025 10:35,S006
TX0005481,U0387,P0807,1,55.15,08/07/2025 21:21,S046
TX0005482,U0387,P0281,5,733.03,29/06/2025 08:27,S009
TX0005483,U0387,P0557,1,27.82,27/08/2025 01:13,S037
TX0005484,U0387,P0393,5,146.66,05/08/2025 02:39,S010
TX0005485,U0387,P0612,5,599.76,14/09/2025 08:58,S026
TX0005486,U0387,P0258,3,277.92,01/09/2025 15:30,S041
TX0005487,U0387,P0871,2,102.37,21/08/2025 04:44,S024
TX0005488,U0387,P0549,2,272.54,18/09/2025 20:29,S045
TX0005489,U0387,P0068,1,48.62,09/09/2025 03:32,S014
TX0005490,U0387,P0218,3,289.77,27/06/2025 17:03,S010
TX0005491,U0387,P0735,4,132.16,28/07/2025 20:15,S028
TX0005492,U0387,P0830,5,517.37,02/09/2025 19:21,S002
TX0005493,U0387,P0914,5,587.97,08/07/2025 03:15,S039
TX0005494,U0388,P0311,4,389.19,09/09/2025 04:46,S034
TX0005495,U0388,P0309,2,110.28,22/07/2025 12:00,S007
TX0005496,U0388,P0515,1,62.33,09/07/2025 02:32,S018
TX0005497,U0388,P0575,2,92.49,24/08/2025 15:52,S024
TX0005498,U0388,P0096,4,919.56,12/09/2025 21:23,S048
TX0005499,U0388,P0278,1,46.79,16/07/2025 10:41,S034
TX0005500,U0388,P0949,2,375.65,18/09/2025 13:57,S011
TX0005501,U0388,P0178,3,106.3,02/09/2025 05:19,S015
TX0005502,U0388,P0852,3,224.97,10/08/2025 03:21,S048
TX0005503,U0388,P0796,1,40.88,12/09/2025 19:53,S012
TX0005504,U0388,P0370,1,185.65,29/08/2025 15:30,S029
TX0005505,U0388,P0974,5,301.69,31/07/2025 08:37,S013
TX0005506,U0388,P0548,2,100.03,25/08/2025 23:35,S037
TX0005507,U0388,P0138,5,507.64,01/08/2025 16:04,S049
TX0005508,U0388,P0434,1,36.7,02/07/2025 19:09,S016
TX0005509,U0389,P0237,1,146.14,25/06/2025 15:03,S002
TX0005510,U0389,P0984,5,334.73,21/07/2025 16:31,S031
TX0005511,U0389,P0785,4,211.53,09/07/2025 00:21,S014
TX0005512,U0389,P0858,5,630.15,29/08/2025 11:59,S006
TX0005513,U0389,P0744,2,97.16,03/07/2025 17:03,S005
TX0005514,U0389,P0254,4,745.85,29/08/2025 23:03,S040
TX0005515,U0389,P0382,1,66.88,11/09/2025 21:03,S032
TX0005516,U0389,P0851,2,76.32,30/07/2025 07:23,S040
TX0005517,U0389,P0993,5,636.76,08/09/2025 13:40,S025
TX0005518,U0389,P0437,3,159.19,18/09/2025 22:45,S004
TX0005519,U0389,P0787,4,289.68,02/08/2025 14:45,S013
TX0005520,U0389,P0812,2,127.81,22/09/2025 11:54,S026
TX0005521,U0389,P0135,1,24.05,19/09/2025 22:48,S015
TX0005522,U0390,P0445,5,235.61,13/07/2025 04:58,S040
TX0005523,U0390,P0218,1,99.94,28/08/2025 14:01,S044
TX0005524,U0390,P0938,1,45.94,06/07/2025 11:58,S013
TX0005525,U0390,P0971,5,1242.94,18/09/2025 22:08,S039
TX0005526,U0390,P0480,4,524.91,05/08/2025 11:30,S038
TX0005527,U0390,P0931,2,356.87,18/08/2025 14:49,S016
TX0005528,U0390,P0403,2,273.73,23/07/2025 20:55,S025
TX0005529,U0390,P0328,2,103.07,26/07/2025 22:38,S034
TX0005530,U0390,P0369,2,345.61,08/07/2025 06:18,S019
TX0005531,U0390,P0038,4,672.81,15/07/2025 03:15,S002
TX0005532,U0390,P0529,1,295.33,05/08/2025 06:16,S002
TX0005533,U0390,P0577,4,226.15,11/09/2025 02:14,S042
TX0005534,U0390,P0203,1,123.07,04/07/2025 02:07,S007
TX0005535,U0390,P0005,1,60.54,19/07/2025 07:46,S030
TX0005536,U0391,P0572,5,462.61,13/08/2025 17:07,S007
TX0005537,U0391,P0441,5,791.55,06/09/2025 07:34,S005
TX0005538,U0391,P0346,4,710.5,03/08/2025 11:24,S042
TX0005539,U0391,P0751,2,155.95,02/07/2025 08:00,S039
TX0005540,U0391,P0457,1,43.82,03/09/2025 05:13,S017
TX0005541,U0391,P0481,3,137.7,27/08/2025 06:47,S036
TX0005542,U0391,P0773,5,386.49,03/08/2025 14:50,S030
TX0005543,U0391,P0737,1,68.64,25/06/2025 17:19,S042
TX0005544,U0391,P0567,3,708.66,27/06/2025 03:42,S050
TX0005545,U0391,P0761,2,52.32,07/07/2025 18:43,S020
TX0005546,U0391,P0359,3,135.31,22/09/2025 02:52,S004
TX0005547,U0391,P0242,5,140.95,06/09/2025 13:29,S007
TX0005548,U0391,P0538,5,1456.22,02/09/2025 10:41,S023
TX0005549,U0391,P0825,5,189.94,04/08/2025 07:17,S031
TX0005550,U0391,P0325,2,81.14,26/08/2025 01:10,S016
TX0005551,U0391,P0263,4,225.57,07/08/2025 07:43,S013
TX0005552,U0391,P0652,4,145.87,01/08/2025 19:16,S035
TX0005553,U0391,P0473,5,1254.54,10/08/2025 20:16,S036
TX0005554,U0391,P0775,4,242.48,14/09/2025 04:42,S012
TX0005555,U0391,P0476,4,470.99,18/07/2025 15:23,S006
TX0005556,U0392,P0312,5,224.85,15/09/2025 17:28,S038
TX0005557,U0392,P0520,3,209.7,28/07/2025 20:19,S027
TX0005558,U0392,P0050,5,691.11,12/09/2025 12:20,S007
TX0005559,U0392,P0601,5,220.81,23/07/2025 16:35,S030
TX0005560,U0392,P0750,5,849.82,12/08/2025 19:02,S024
TX0005561,U0392,P0846,4,145.17,12/08/2025 16:51,S004
TX0005562,U0392,P0663,2,183.92,13/08/2025 00:34,S030
TX0005563,U0392,P0661,2,171.48,11/09/2025 22:43,S001
TX0005564,U0392,P0671,3,177.81,16/09/2025 06:31,S032
TX0005565,U0392,P0877,4,565.41,29/06/2025 02:46,S033
TX0005566,U0392,P0357,1,155.45,14/08/2025 02:10,S036
TX0005567,U0392,P0457,3,136.81,17/07/2025 06:50,S011
TX0005568,U0392,P0954,1,165.42,20/08/2025 09:18,S010
TX0005569,U0392,P0105,4,352.01,01/09/2025 14:18,S015
TX0005570,U0392,P0816,5,81.04,09/08/2025 20:26,S045
TX0005571,U0392,P0321,5,223.54,07/07/2025 14:39,S044
TX0005572,U0392,P0115,4,76.79,26/07/2025 20:24,S018
TX0005573,U0392,P0064,5,1470.25,12/07/2025 05:02,S013
TX0005574,U0393,P0668,5,579.1,18/07/2025 19:50,S001
TX0005575,U0393,P0454,1,37.48,04/09/2025 12:39,S035
TX0005576,U0393,P0702,5,957.06,22/08/2025 12:09,S003
TX0005577,U0393,P0756,1,178.1,25/08/2025 05:32,S033
TX0005578,U0393,P0736,2,280.47,21/08/2025 05:07,S033
TX0005579,U0393,P0268,5,551.19,29/08/2025 00:02,S032
TX0005580,U0393,P0632,2,335.69,10/08/2025 21:37,S026
TX0005581,U0393,P0401,3,142.2,10/08/2025 09:47,S023
TX0005582,U0393,P0246,4,556.23,25/07/2025 17:51,S033
TX0005583,U0393,P0893,2,42.38,29/06/2025 01:08,S017
TX0005584,U0393,P0089,2,260.34,26/07/2025 08:52,S046
TX0005585,U0393,P0987,2,118.11,15/07/2025 15:54,S008
TX0005586,U0393,P0512,1,58.2,14/08/2025 14:48,S025
TX0005587,U0393,P0731,1,47.17,12/07/2025 19:35,S028
TX0005588,U0393,P0142,4,295.7,22/07/2025 14:29,S005
TX0005589,U0393,P0196,3,231.42,31/07/2025 03:57,S050
TX0005590,U0393,P0779,4,515.68,22/09/2025 17:08,S013
TX0005591,U0394,P0712,4,306.75,21/09/2025 14:33,S048
TX0005592,U0394,P0442,1,46.61,13/08/2025 17:26,S018
TX0005593,U0394,P0111,5,329.33,09/07/2025 03:05,S028
TX0005594,U0394,P0553,5,874.16,27/07/2025 04:37,S016
TX0005595,U0394,P0321,4,186.56,09/09/2025 20:45,S012
TX0005596,U0394,P0772,3,274.57,11/07/2025 08:14,S005
TX0005597,U0394,P0839,2,103.84,31/08/2025 12:41,S032
TX0005598,U0394,P0002,1,114.64,01/07/2025 17:01,S038
TX0005599,U0395,P0971,5,1347.42,04/08/2025 14:29,S029
TX0005600,U0395,P0151,2,193.22,17/09/2025 05:22,S022
TX0005601,U0395,P0402,2,56.42,02/09/2025 18:11,S037
TX0005602,U0395,P0978,4,781.76,31/08/2025 04:48,S007
TX0005603,U0395,P0097,2,176.11,26/08/2025 13:52,S014
TX0005604,U0395,P0252,4,163.65,12/09/2025 04:38,S028
TX0005605,U0395,P0808,2,248.59,29/07/2025 15:57,S014
TX0005606,U0395,P0849,5,363.65,19/08/2025 00:58,S046
TX0005607,U0395,P0691,1,42.3,29/07/2025 05:27,S026
TX0005608,U0395,P0199,4,124.98,28/07/2025 17:44,S032
TX0005609,U0395,P0180,1,46.64,10/08/2025 01:18,S031
TX0005610,U0396,P0073,2,71.62,21/07/2025 02:06,S018
TX0005611,U0396,P0372,1,92.52,18/07/2025 18:35,S010
TX0005612,U0396,P0189,4,605.61,28/07/2025 05:27,S032
TX0005613,U0396,P0448,2,94.94,16/09/2025 13:20,S008
TX0005614,U0396,P0755,5,632.17,18/09/2025 17:30,S030
TX0005615,U0396,P0504,3,121.33,11/09/2025 18:20,S031
TX0005616,U0396,P0465,4,720.59,18/08/2025 14:40,S036
TX0005617,U0396,P0701,5,500.21,09/09/2025 19:04,S019
TX0005618,U0397,P0545,4,388.36,07/07/2025 01:35,S013
TX0005619,U0397,P0130,2,295.45,24/07/2025 01:35,S039
TX0005620,U0397,P0922,2,534.44,26/08/2025 19:27,S020
TX0005621,U0397,P0652,2,69.77,07/09/2025 12:01,S045
TX0005622,U0397,P0167,2,241.75,14/07/2025 21:13,S017
TX0005623,U0397,P0699,1,50.15,06/09/2025 21:16,S035
TX0005624,U0397,P0505,1,117.13,28/07/2025 21:07,S046
TX0005625,U0397,P0394,2,312.41,16/07/2025 03:33,S044
TX0005626,U0397,P0192,5,506.58,02/08/2025 21:20,S024
TX0005627,U0398,P0931,5,849.86,04/07/2025 14:15,S005
TX0005628,U0398,P0416,3,253.98,28/07/2025 19:29,S022
TX0005629,U0398,P0370,3,621.13,11/09/2025 06:16,S045
TX0005630,U0398,P0251,1,145.35,08/07/2025 19:52,S035
TX0005631,U0398,P0346,2,325.61,17/08/2025 13:56,S005
TX0005632,U0398,P0404,5,270.66,12/07/2025 21:04,S005
TX0005633,U0398,P0305,2,82.5,04/08/2025 07:39,S029
TX0005634,U0398,P0523,2,152.55,25/07/2025 10:21,S024
TX0005635,U0398,P0691,5,212.49,20/07/2025 15:12,S003
TX0005636,U0398,P0724,4,729.3,10/09/2025 02:19,S006
TX0005637,U0398,P0260,5,183.51,22/09/2025 11:12,S009
TX0005638,U0398,P0841,5,1055.06,17/07/2025 21:17,S042
TX0005639,U0399,P0728,2,301.93,11/08/2025 17:36,S034
TX0005640,U0399,P0710,4,362.38,08/07/2025 08:07,S028
TX0005641,U0399,P0989,2,74.81,20/09/2025 21:48,S040
TX0005642,U0399,P0385,3,98.65,21/09/2025 14:16,S018
TX0005643,U0399,P0029,1,139.53,27/06/2025 14:01,S034
TX0005644,U0399,P0619,4,295.72,03/09/2025 12:47,S009
TX0005645,U0399,P0800,1,79.72,04/08/2025 23:01,S011
TX0005646,U0399,P0766,2,190.29,24/08/2025 02:54,S020
TX0005647,U0399,P0969,3,741.72,24/08/2025 23:36,S043
TX0005648,U0399,P0013,4,365.62,22/09/2025 17:51,S048
TX0005649,U0399,P0690,5,242.58,23/09/2025 18:17,S003
TX0005650,U0399,P0489,2,128.1,08/08/2025 06:00,S001
TX0005651,U0399,P0478,2,179.78,21/07/2025 07:46,S025
TX0005652,U0399,P0467,5,1228.14,02/09/2025 02:55,S013
TX0005653,U0400,P0580,2,139.41,02/08/2025 12:32,S028
TX0005654,U0400,P0315,5,734.15,05/08/2025 01:51,S046
TX0005655,U0400,P0710,3,273.3,07/09/2025 17:16,S010
TX0005656,U0400,P0976,5,958.14,15/09/2025 21:24,S034
TX0005657,U0400,P0233,5,213.38,27/06/2025 15:21,S005
TX0005658,U0400,P0327,3,85.01,11/09/2025 13:34,S032
TX0005659,U0400,P0176,1,64.83,04/08/2025 14:29,S014
TX0005660,U0401,P0353,5,357.6,01/09/2025 04:09,S048
TX0005661,U0401,P0008,1,66.76,11/07/2025 13:51,S030
TX0005662,U0401,P0789,5,653.11,05/09/2025 19:11,S030
TX0005663,U0401,P0066,4,1192.16,23/07/2025 15:13,S024
TX0005664,U0401,P0096,5,1171.0,16/07/2025 10:58,S031
TX0005665,U0401,P0240,5,491.47,07/08/2025 13:09,S023
TX0005666,U0401,P0141,3,347.49,20/07/2025 01:58,S028
TX0005667,U0401,P0430,2,85.89,05/07/2025 19:23,S046
TX0005668,U0401,P0278,1,46.67,13/08/2025 21:30,S037
TX0005669,U0401,P0404,1,58.19,15/08/2025 02:08,S037
TX0005670,U0401,P0253,5,971.39,20/08/2025 09:00,S012
TX0005671,U0401,P0362,2,494.27,19/08/2025 14:19,S034
TX0005672,U0401,P0135,3,67.02,27/06/2025 09:50,S022
TX0005673,U0401,P0122,5,632.32,12/07/2025 03:32,S002
TX0005674,U0401,P0400,5,301.53,11/07/2025 10:55,S014
TX0005675,U0401,P0008,3,206.5,31/07/2025 02:08,S040
TX0005676,U0401,P0176,2,129.91,10/09/2025 21:25,S040
TX0005677,U0401,P0928,3,128.26,21/07/2025 11:35,S021
TX0005678,U0401,P0567,3,782.35,13/07/2025 17:48,S014
TX0005679,U0401,P0051,4,341.59,23/09/2025 04:41,S004
TX0005680,U0401,P0385,4,120.83,21/09/2025 18:42,S023
TX0005681,U0401,P0033,1,139.82,07/09/2025 05:38,S044
TX0005682,U0401,P0967,5,710.25,02/07/2025 07:19,S035
TX0005683,U0401,P0323,1,29.06,10/08/2025 03:31,S012
TX0005684,U0402,P0999,3,64.87,17/08/2025 13:10,S038
TX0005685,U0402,P0438,1,86.63,11/09/2025 07:23,S033
TX0005686,U0402,P0738,3,463.39,04/08/2025 10:07,S018
TX0005687,U0402,P0774,1,164.3,12/09/2025 17:21,S040
TX0005688,U0402,P0865,2,219.03,03/08/2025 14:30,S033
TX0005689,U0402,P0646,4,211.49,28/07/2025 14:36,S042
TX0005690,U0402,P0596,4,297.66,06/08/2025 21:48,S047
TX0005691,U0402,P0603,4,444.35,23/07/2025 10:30,S002
TX0005692,U0402,P0832,2,116.24,09/09/2025 17:04,S030
TX0005693,U0402,P0037,3,346.57,02/07/2025 07:35,S011
TX0005694,U0402,P0138,1,116.61,24/07/2025 12:09,S045
TX0005695,U0402,P0360,3,205.84,30/07/2025 18:31,S036
TX0005696,U0402,P0132,5,815.46,09/08/2025 06:07,S003
TX0005697,U0402,P0827,4,90.78,21/08/2025 00:52,S024
TX0005698,U0403,P0382,3,214.32,01/08/2025 21:12,S008
TX0005699,U0403,P0972,5,261.14,01/09/2025 03:21,S033
TX0005700,U0403,P0417,1,279.32,06/09/2025 20:22,S034
TX0005701,U0403,P0659,2,88.58,17/09/2025 20:21,S017
TX0005702,U0403,P0445,4,197.86,15/07/2025 00:14,S011
TX0005703,U0403,P0383,4,485.22,13/09/2025 19:34,S047
TX0005704,U0403,P0720,5,310.09,15/09/2025 06:59,S047
TX0005705,U0403,P0746,3,54.93,23/07/2025 04:26,S041
TX0005706,U0403,P0778,2,296.19,02/08/2025 09:30,S026
TX0005707,U0403,P0138,3,314.38,02/07/2025 18:58,S033
TX0005708,U0403,P0727,1,148.35,02/09/2025 16:27,S039
TX0005709,U0404,P0260,2,70.53,13/09/2025 15:40,S036
TX0005710,U0404,P0841,3,650.47,17/08/2025 09:00,S032
TX0005711,U0404,P0750,1,177.87,06/07/2025 23:50,S032
TX0005712,U0404,P0340,3,833.19,10/09/2025 09:45,S008
TX0005713,U0404,P0394,2,324.56,20/09/2025 05:07,S041
TX0005714,U0404,P0917,1,39.12,04/09/2025 15:07,S002
TX0005715,U0404,P0706,4,84.06,20/09/2025 07:24,S040
TX0005716,U0404,P0234,3,183.54,18/09/2025 17:52,S031
TX0005717,U0404,P0042,5,289.67,04/08/2025 20:20,S048
TX0005718,U0404,P0789,4,548.83,27/06/2025 09:07,S017
TX0005719,U0404,P0111,3,209.25,27/08/2025 02:58,S014
TX0005720,U0404,P0656,2,137.38,08/09/2025 05:14,S034
TX0005721,U0404,P0268,4,451.82,01/08/2025 07:54,S003
TX0005722,U0404,P0956,3,96.7,24/08/2025 12:42,S004
TX0005723,U0404,P0368,3,527.69,05/09/2025 16:57,S036
TX0005724,U0404,P0947,5,514.61,17/07/2025 17:37,S003
TX0005725,U0404,P0615,4,1003.58,05/07/2025 17:41,S019
TX0005726,U0404,P0307,5,572.17,20/07/2025 02:26,S017
TX0005727,U0404,P0034,2,65.12,26/07/2025 05:25,S041
TX0005728,U0404,P0245,1,205.32,08/08/2025 10:37,S029
TX0005729,U0404,P0829,4,746.3,18/07/2025 08:30,S030
TX0005730,U0405,P0086,1,112.59,12/09/2025 22:15,S030
TX0005731,U0405,P0127,5,261.41,21/08/2025 12:24,S020
TX0005732,U0405,P0070,1,103.14,26/07/2025 06:59,S017
TX0005733,U0405,P0419,4,500.17,22/08/2025 06:11,S040
TX0005734,U0405,P0919,4,520.68,29/07/2025 18:16,S046
TX0005735,U0405,P0123,5,588.37,29/07/2025 03:03,S026
TX0005736,U0405,P0081,1,42.56,06/07/2025 10:15,S020
TX0005737,U0406,P0559,4,598.92,28/08/2025 05:04,S001
TX0005738,U0406,P0731,2,87.91,18/09/2025 20:33,S017
TX0005739,U0406,P0907,1,73.54,17/07/2025 02:24,S017
TX0005740,U0406,P0925,1,217.66,02/09/2025 20:14,S027
TX0005741,U0406,P0447,5,592.12,02/07/2025 14:01,S015
TX0005742,U0406,P0055,2,261.91,08/07/2025 02:23,S048
TX0005743,U0406,P0313,5,569.51,11/08/2025 04:39,S048
TX0005744,U0406,P0846,1,37.9,27/08/2025 11:59,S048
TX0005745,U0406,P0118,2,252.54,28/07/2025 22:22,S017
TX0005746,U0406,P0086,1,114.45,12/08/2025 10:52,S023
TX0005747,U0406,P0574,2,365.63,13/07/2025 05:43,S023
TX0005748,U0406,P0967,4,581.06,16/08/2025 05:39,S032
TX0005749,U0407,P0833,4,550.95,17/08/2025 13:09,S032
TX0005750,U0407,P0954,5,802.78,03/07/2025 19:08,S031
TX0005751,U0407,P0596,3,241.14,02/08/2025 05:16,S040
TX0005752,U0407,P0721,2,595.85,07/08/2025 10:35,S022
TX0005753,U0407,P0533,2,130.11,22/07/2025 17:32,S028
TX0005754,U0407,P0979,2,253.73,14/07/2025 04:27,S036
TX0005755,U0407,P0753,2,78.06,03/09/2025 20:17,S010
TX0005756,U0407,P0702,3,605.98,22/08/2025 05:26,S030
TX0005757,U0407,P0495,2,155.03,22/08/2025 19:09,S016
TX0005758,U0408,P0875,1,57.64,31/08/2025 20:12,S011
TX0005759,U0408,P0162,1,71.4,12/07/2025 08:22,S025
TX0005760,U0408,P0380,2,223.37,18/09/2025 16:53,S049
TX0005761,U0408,P0265,2,113.35,04/08/2025 12:56,S018
TX0005762,U0408,P0243,2,87.14,14/09/2025 04:35,S005
TX0005763,U0408,P0677,5,317.9,28/07/2025 18:25,S040
TX0005764,U0408,P0431,2,197.31,03/07/2025 18:36,S035
TX0005765,U0408,P0858,4,547.13,05/07/2025 06:04,S020
TX0005766,U0408,P0118,2,249.24,17/07/2025 04:50,S003
TX0005767,U0408,P0236,3,355.6,27/07/2025 20:54,S020
TX0005768,U0408,P0314,2,152.88,23/09/2025 23:32,S006
TX0005769,U0408,P0886,4,303.03,18/08/2025 09:26,S015
TX0005770,U0408,P0035,5,417.54,27/06/2025 15:35,S039
TX0005771,U0409,P0837,5,933.19,13/09/2025 07:14,S016
TX0005772,U0409,P0922,2,516.88,23/07/2025 02:07,S021
TX0005773,U0409,P0903,4,474.57,28/07/2025 00:28,S042
TX0005774,U0409,P0531,4,523.92,30/08/2025 13:25,S001
TX0005775,U0409,P0408,4,287.86,05/09/2025 03:53,S004
TX0005776,U0409,P0591,5,563.75,22/09/2025 01:14,S050
TX0005777,U0409,P0156,5,420.21,28/06/2025 21:36,S039
TX0005778,U0409,P0089,1,136.66,21/09/2025 22:47,S046
TX0005779,U0409,P0471,1,163.14,24/08/2025 05:01,S041
TX0005780,U0409,P0374,3,251.68,11/09/2025 10:06,S022
TX0005781,U0409,P0681,1,54.35,01/07/2025 14:03,S026
TX0005782,U0409,P0359,3,149.45,22/07/2025 03:20,S039
TX0005783,U0409,P0987,1,65.65,23/08/2025 09:31,S047
TX0005784,U0409,P0165,3,137.22,20/08/2025 04:27,S025
TX0005785,U0409,P0461,4,553.18,09/08/2025 21:16,S012
TX0005786,U0409,P0786,3,102.67,16/09/2025 23:04,S014
TX0005787,U0409,P0142,1,69.32,01/09/2025 09:30,S023
TX0005788,U0409,P0486,3,87.92,05/09/2025 06:35,S023
TX0005789,U0409,P0560,3,204.91,18/08/2025 01:56,S002
TX0005790,U0409,P0638,3,411.83,26/06/2025 21:04,S045
TX0005791,U0410,P0411,4,564.29,17/08/2025 03:28,S004
TX0005792,U0410,P0056,3,221.35,30/07/2025 10:33,S006
TX0005793,U0410,P0045,3,374.28,22/07/2025 01:34,S042
TX0005794,U0410,P0963,5,465.0,08/09/2025 15:05,S050
TX0005795,U0410,P0297,4,669.81,08/07/2025 22:11,S040
TX0005796,U0410,P0365,4,429.98,02/07/2025 22:16,S041
TX0005797,U0410,P0478,5,399.84,13/07/2025 09:40,S038
TX0005798,U0410,P0963,5,452.86,06/07/2025 00:50,S045
TX0005799,U0410,P0882,4,396.53,13/08/2025 00:19,S020
TX0005800,U0411,P0723,1,30.57,13/09/2025 08:02,S005
TX0005801,U0411,P0410,2,372.12,08/08/2025 05:12,S001
TX0005802,U0411,P0803,4,478.64,08/08/2025 04:05,S013
TX0005803,U0411,P0535,2,253.72,25/08/2025 14:10,S022
TX0005804,U0411,P0670,4,773.32,12/07/2025 17:09,S005
TX0005805,U0411,P0479,1,141.71,21/08/2025 17:53,S007
TX0005806,U0411,P0633,1,108.92,19/09/2025 15:26,S013
TX0005807,U0411,P0781,1,124.53,13/09/2025 17:47,S048
TX0005808,U0411,P0722,5,813.78,21/07/2025 09:23,S024
TX0005809,U0411,P0321,3,137.77,16/07/2025 21:55,S024
TX0005810,U0411,P0030,4,236.85,06/07/2025 20:10,S021
TX0005811,U0411,P0642,3,391.37,07/09/2025 08:55,S017
TX0005812,U0411,P0993,3,348.67,19/08/2025 23:47,S015
TX0005813,U0412,P0578,1,57.1,11/07/2025 20:39,S032
TX0005814,U0412,P0750,2,363.73,21/08/2025 22:52,S048
TX0005815,U0412,P0080,3,396.94,11/09/2025 07:22,S050
TX0005816,U0412,P0673,5,327.73,17/08/2025 21:51,S043
TX0005817,U0412,P0600,3,94.94,02/09/2025 18:09,S046
TX0005818,U0412,P0034,2,71.33,31/08/2025 18:01,S047
TX0005819,U0412,P0050,1,139.66,02/08/2025 18:54,S032
TX0005820,U0412,P0792,1,56.56,20/08/2025 20:34,S027
TX0005821,U0412,P0483,3,395.58,30/08/2025 15:07,S004
TX0005822,U0412,P0204,2,322.35,14/09/2025 20:20,S006
TX0005823,U0412,P0874,5,376.09,03/08/2025 13:33,S013
TX0005824,U0412,P0727,4,593.34,30/07/2025 19:43,S001
TX0005825,U0412,P0146,3,185.84,27/08/2025 17:02,S035
TX0005826,U0412,P0986,1,57.72,29/07/2025 21:52,S047
TX0005827,U0412,P0714,5,858.52,22/07/2025 20:13,S028
TX0005828,U0413,P0854,3,337.37,20/07/2025 02:25,S023
TX0005829,U0413,P0378,1,18.31,13/09/2025 22:51,S006
TX0005830,U0413,P0174,4,140.64,30/07/2025 14:20,S011
TX0005831,U0413,P0513,3,507.83,27/07/2025 02:51,S043
TX0005832,U0413,P0508,5,177.08,27/08/2025 21:13,S010
TX0005833,U0413,P0054,3,122.32,17/07/2025 11:39,S041
TX0005834,U0413,P0659,4,174.17,29/06/2025 04:44,S050
TX0005835,U0413,P0498,1,113.19,06/08/2025 06:31,S005
TX0005836,U0413,P0584,2,258.96,22/07/2025 23:52,S034
TX0005837,U0413,P0966,2,216.03,25/06/2025 08:53,S048
TX0005838,U0413,P0723,4,137.78,05/09/2025 16:03,S047
TX0005839,U0413,P0674,1,92.36,05/08/2025 05:40,S004
TX0005840,U0414,P0462,1,62.02,10/08/2025 17:44,S027
TX0005841,U0414,P0814,2,199.11,04/09/2025 17:43,S007
TX0005842,U0414,P0810,4,899.09,12/07/2025 15:38,S043
TX0005843,U0414,P0970,1,117.02,18/07/2025 10:56,S002
TX0005844,U0414,P0518,3,445.13,28/07/2025 19:50,S037
TX0005845,U0414,P0872,1,75.32,14/07/2025 12:55,S049
TX0005846,U0414,P0023,3,820.89,24/08/2025 15:53,S027
TX0005847,U0414,P0562,1,92.69,18/09/2025 00:18,S039
TX0005848,U0414,P0419,1,125.5,25/08/2025 10:06,S032
TX0005849,U0414,P1000,4,168.33,30/06/2025 20:26,S014
TX0005850,U0414,P0348,1,117.36,05/07/2025 07:44,S005
TX0005851,U0414,P0937,4,533.38,29/08/2025 22:27,S049
TX0005852,U0415,P0527,1,171.23,11/08/2025 07:24,S049
TX0005853,U0415,P0711,3,212.84,20/08/2025 20:09,S007
TX0005854,U0415,P0582,4,280.99,14/08/2025 01:07,S004
TX0005855,U0415,P0504,1,38.71,03/07/2025 13:52,S031
TX0005856,U0415,P0515,2,115.05,22/09/2025 01:53,S029
TX0005857,U0415,P0225,3,573.83,27/06/2025 15:39,S019
TX0005858,U0415,P0743,1,134.76,28/07/2025 11:54,S040
TX0005859,U0415,P0855,2,241.96,26/06/2025 09:46,S031
TX0005860,U0415,P0314,1,72.41,17/08/2025 17:23,S044
TX0005861,U0415,P0072,1,114.72,26/08/2025 18:23,S024
