transaction_id,timestamp,tx_date,user_id,store_id,product_id,qty,price,promo_id,is_online,promo_type,discount,start_date,end_date,festival_name,festival_category,InFestival,zone,province,profile,category,brand,base_price,promo_product_id
TX0006738,2025-08-04 05:35:00,2025-08-04,U0472,S001,P0626,3,410,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,FrozenFoods,Brand_039,127,
TX0006739,2025-08-29 22:03:00,2025-08-29,U0472,S032,P0844,4,192,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,DairyBakery,Brand_050,48,
TX0006740,2025-09-14 13:31:00,2025-09-14,U0472,S024,P0470,1,118,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,HealthBeauty,Brand_029,118,
TX0006741,2025-08-29 19:14:00,2025-08-29,U0472,S042,P0697,3,248,,,,,,,,,0,4,อุบลราชธานี,Gas Station,HealthBeauty,Brand_038,76,
TX0006742,2025-09-02 07:19:00,2025-09-02,U0472,S020,P0230,4,357,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,PersonalCare,Brand_035,83,
TX0006743,2025-08-12 10:52:00,2025-08-12,U0472,S023,P0808,2,45,,,,,,,วันแม่แห่งชาติ (Mother's Day),วันพิเศษไทย,1,4,สุราษฎร์ธานี,Gas Station,Snacks,Brand_040,22,
TX0006744,2025-07-27 18:52:00,2025-07-27,U0472,S025,P0485,1,250,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,Others,Brand_019,263,
TX0006745,2025-07-10 17:24:00,2025-07-10,U0472,S015,P0367,3,238,,,,,,,วันอาสาฬหบูชา (Asalha Puja),วันสำคัญทางศาสนา,1,1,ชลบุรี,Educational Institution,HealthBeauty,Brand_016,78,
TX0006746,2025-07-19 03:03:00,2025-07-19,U0472,S050,P0024,4,226,,,,,,,,,0,3,สงขลา,Hospital,ReadyToEat,Brand_050,56,
TX0006747,2025-08-13 21:57:00,2025-08-13,U0472,S049,P0943,2,115,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,ReadyToEat,Brand_009,60,
TX0006748,2025-07-30 21:51:00,2025-07-30,U0473,S039,P0006,2,114,,,,,,,,,0,5,ภูเก็ต,Factory,DairyBakery,Brand_046,59,
TX0006749,2025-06-27 13:29:00,2025-06-27,U0473,S005,P0595,1,45,,,,,,,,,0,10,ภูเก็ต,Tourist Attraction,ReadyToEat,Brand_042,42,
TX0006750,2025-07-11 14:07:00,2025-07-11,U0473,S009,P0008,5,538,,,,,,,เข้าพรรษา (Buddhist Lent),วันสำคัญทางศาสนา,1,8,นครราชสีมา,Office,DairyBakery,Brand_022,105,
TX0006751,2025-06-29 16:23:00,2025-06-29,U0473,S005,P0542,4,205,,,,,,,,,0,10,ภูเก็ต,Tourist Attraction,Beverages,Brand_015,50,
TX0006752,2025-08-29 19:25:00,2025-08-29,U0473,S039,P0179,5,268,,,,,,,,,0,5,ภูเก็ต,Factory,Snacks,Brand_001,51,
TX0006753,2025-08-22 11:17:00,2025-08-22,U0473,S028,P0790,2,110,,,,,,,,,0,6,เชียงใหม่,Office,PersonalCare,Brand_040,56,
TX0006754,2025-07-31 22:27:00,2025-07-31,U0473,S028,P0645,2,260,,,,,,,,,0,6,เชียงใหม่,Office,Others,Brand_022,133,
TX0006755,2025-09-08 03:51:00,2025-09-08,U0474,S025,P0499,1,73,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,Beverages,Brand_046,67,
TX0006756,2025-08-15 08:20:00,2025-08-15,U0474,S015,P0182,4,591,,,,,,,,,0,1,ชลบุรี,Educational Institution,ReadyToEat,Brand_046,148,
TX0006757,2025-09-17 11:48:00,2025-09-17,U0474,S008,P0085,5,487,,,,,,,,,0,12,นนทบุรี,Educational Institution,DairyBakery,Brand_027,96,
TX0006758,2025-08-24 21:04:00,2025-08-24,U0474,S043,P0069,2,262,,,,,,,,,0,8,ขอนแก่น,Gas Station,FrozenFoods,Brand_012,135,
TX0006759,2025-07-15 16:23:00,2025-07-15,U0474,S014,P0026,1,39,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,PersonalCare,Brand_017,40,
TX0006760,2025-08-29 00:32:00,2025-08-29,U0474,S035,P0366,3,849,,,,,,,,,0,12,อุบลราชธานี,Gas Station,Others,Brand_011,258,
TX0006761,2025-08-23 05:12:00,2025-08-23,U0474,S045,P0891,4,219,,,,,,,,,0,10,นครราชสีมา,Gas Station,FrozenFoods,Brand_008,52,
TX0006762,2025-08-17 02:41:00,2025-08-17,U0474,S007,P0169,3,176,,,,,,,,,0,10,เชียงใหม่,Hospital,Snacks,Brand_030,55,
TX0006763,2025-06-26 22:50:00,2025-06-26,U0474,S039,P0184,4,204,,,,,,,,,0,5,ภูเก็ต,Factory,DairyBakery,Brand_009,51,
TX0006764,2025-07-12 20:24:00,2025-07-12,U0474,S033,P0352,3,228,,,,,,,,,0,1,นครราชสีมา,Residential/Market,Beverages,Brand_014,71,
TX0006765,2025-08-08 18:48:00,2025-08-08,U0474,S037,P0833,1,50,,,,,,,8.8 Double Day,วันเลขเบิ้ล,1,10,ขอนแก่น,Educational Institution,Snacks,Brand_031,49,
TX0006766,2025-06-25 17:14:00,2025-06-25,U0474,S043,P0705,4,450,,,,,,,,,0,8,ขอนแก่น,Gas Station,ReadyToEat,Brand_027,112,
TX0006767,2025-09-09 15:02:00,2025-09-09,U0474,S007,P0560,3,524,,,,,,,9.9 Double Day,วันเลขเบิ้ล,1,10,เชียงใหม่,Hospital,FrozenFoods,Brand_003,172,
TX0006768,2025-06-30 21:37:00,2025-06-30,U0474,S010,P0871,3,144,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,Beverages,Brand_027,47,
TX0006769,2025-08-15 07:41:00,2025-08-15,U0474,S026,P0472,5,514,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,Others,Brand_030,97,
TX0006770,2025-08-20 12:31:00,2025-08-20,U0474,S041,P0865,1,97,,,,,,,,,0,6,นครราชสีมา,Office,HealthBeauty,Brand_007,89,
TX0006771,2025-07-03 06:32:00,2025-07-03,U0474,S034,P0290,3,400,,,,,,,,,0,6,สงขลา,Educational Institution,ReadyToEat,Brand_021,131,
TX0006772,2025-08-07 23:08:00,2025-08-07,U0474,S039,P0133,2,276,,,,,,,,,0,5,ภูเก็ต,Factory,PersonalCare,Brand_009,128,
TX0006773,2025-07-18 12:32:00,2025-07-18,U0474,S039,P0757,4,569,,,,,,,,,0,5,ภูเก็ต,Factory,Household,Brand_047,136,
TX0006774,2025-08-26 03:26:00,2025-08-26,U0474,S016,P0300,1,63,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,Beverages,Brand_022,58,
TX0006775,2025-09-21 20:54:00,2025-09-21,U0475,S045,P0147,2,217,,,,,,,,,0,10,นครราชสีมา,Gas Station,InstantFoods,Brand_020,109,
TX0006776,2025-08-24 17:21:00,2025-08-24,U0475,S035,P0768,3,423,,,,,,,,,0,12,อุบลราชธานี,Gas Station,ReadyToEat,Brand_023,129,
TX0006777,2025-09-01 21:08:00,2025-09-01,U0475,S006,P0053,2,81,,,,,,,,,0,12,นนทบุรี,Educational Institution,InstantFoods,Brand_008,38,
TX0006778,2025-06-29 07:41:00,2025-06-29,U0475,S042,P0614,4,725,,,,,,,,,0,4,อุบลราชธานี,Gas Station,HealthBeauty,Brand_019,184,
TX0006779,2025-07-07 18:48:00,2025-07-07,U0475,S002,P0641,2,92,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,5,สุราษฎร์ธานี,Hospital,InstantFoods,Brand_021,42,
TX0006780,2025-07-30 06:17:00,2025-07-30,U0475,S049,P0008,5,577,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,DairyBakery,Brand_022,105,
TX0006781,2025-08-15 19:26:00,2025-08-15,U0475,S037,P0821,4,289,,,,,,,,,0,10,ขอนแก่น,Educational Institution,PersonalCare,Brand_006,75,
TX0006782,2025-09-18 00:10:00,2025-09-18,U0475,S024,P0347,3,375,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,DairyBakery,Brand_003,116,
TX0006783,2025-09-07 17:53:00,2025-09-07,U0475,S026,P0492,1,77,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,DairyBakery,Brand_014,78,
TX0006784,2025-09-06 08:29:00,2025-09-06,U0476,S020,P0393,3,330,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,Others,Brand_002,109,
TX0006785,2025-07-09 16:20:00,2025-07-09,U0476,S034,P0936,3,109,,,,,,,,,0,6,สงขลา,Educational Institution,Snacks,Brand_006,37,
TX0006786,2025-08-21 23:46:00,2025-08-21,U0476,S049,P0124,5,313,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,HealthBeauty,Brand_031,60,
TX0006787,2025-08-18 12:13:00,2025-08-18,U0476,S047,P0857,1,136,,,,,,,,,0,8,ภูเก็ต,Hospital,Household,Brand_046,129,
TX0006788,2025-09-08 10:59:00,2025-09-08,U0476,S041,P0547,3,216,,,,,,,,,0,6,นครราชสีมา,Office,DairyBakery,Brand_026,67,
TX0006789,2025-09-20 11:35:00,2025-09-20,U0476,S050,P0429,1,33,,,,,,,,,0,3,สงขลา,Hospital,InstantFoods,Brand_002,32,
TX0006790,2025-06-30 06:10:00,2025-06-30,U0476,S050,P0091,1,137,,,,,,,,,0,3,สงขลา,Hospital,ReadyToEat,Brand_050,140,
TX0006791,2025-09-23 09:21:00,2025-09-23,U0476,S008,P0932,1,326,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,12,นนทบุรี,Educational Institution,Others,Brand_026,299,
TX0006792,2025-07-07 13:00:00,2025-07-07,U0477,S029,P0883,3,215,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,8,กรุงเทพฯ,Hospital,DairyBakery,Brand_040,69,
TX0006793,2025-08-19 00:54:00,2025-08-19,U0477,S028,P0906,4,867,,,,,,,,,0,6,เชียงใหม่,Office,Others,Brand_015,202,
TX0006794,2025-07-26 02:31:00,2025-07-26,U0477,S007,P0517,3,166,,,,,,,,,0,10,เชียงใหม่,Hospital,Beverages,Brand_031,57,
TX0006795,2025-08-02 12:16:00,2025-08-02,U0477,S048,P0427,5,452,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,ReadyToEat,Brand_026,88,
TX0006796,2025-09-05 00:40:00,2025-09-05,U0477,S006,P0210,1,96,,,,,,,,,0,12,นนทบุรี,Educational Institution,DairyBakery,Brand_011,90,
TX0006797,2025-08-27 14:45:00,2025-08-27,U0477,S022,P0426,1,74,,,,,,,,,0,6,นครราชสีมา,Hospital,Beverages,Brand_008,75,
TX0006798,2025-07-11 18:05:00,2025-07-11,U0477,S012,P0893,4,228,,,,,,,เข้าพรรษา (Buddhist Lent),วันสำคัญทางศาสนา,1,9,กรุงเทพฯ,Gas Station,ReadyToEat,Brand_040,57,
TX0006799,2025-07-17 11:48:00,2025-07-17,U0477,S013,P0446,1,55,,,,,,,,,0,8,สงขลา,Entertainment Venue,Snacks,Brand_012,52,
TX0006800,2025-08-21 02:01:00,2025-08-21,U0477,S042,P0588,5,1046,,,,,,,,,0,4,อุบลราชธานี,Gas Station,Household,Brand_038,195,
TX0006801,2025-07-22 17:36:00,2025-07-22,U0478,S002,P0604,4,590,,,,,,,,,0,5,สุราษฎร์ธานี,Hospital,HealthBeauty,Brand_034,154,
TX0006802,2025-07-04 00:12:00,2025-07-04,U0478,S029,P0051,4,254,,,,,,,,,0,8,กรุงเทพฯ,Hospital,DairyBakery,Brand_019,58,
TX0006803,2025-06-29 21:15:00,2025-06-29,U0478,S016,P0898,3,590,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,Household,Brand_016,182,
TX0006804,2025-06-30 06:13:00,2025-06-30,U0478,S001,P0139,5,527,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,DairyBakery,Brand_045,98,
TX0006805,2025-06-25 16:38:00,2025-06-25,U0478,S028,P0949,5,257,,,,,,,,,0,6,เชียงใหม่,Office,HealthBeauty,Brand_025,52,
TX0006806,2025-07-30 14:33:00,2025-07-30,U0478,S037,P0472,2,190,,,,,,,,,0,10,ขอนแก่น,Educational Institution,Others,Brand_030,97,
TX0006807,2025-09-03 16:14:00,2025-09-03,U0478,S032,P0847,4,550,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,PersonalCare,Brand_042,133,
TX0006808,2025-08-10 03:24:00,2025-08-10,U0478,S013,P0040,1,115,,,,,,,,,0,8,สงขลา,Entertainment Venue,FrozenFoods,Brand_002,116,
TX0006809,2025-07-13 14:44:00,2025-07-13,U0478,S047,P0293,3,349,,,,,,,,,0,8,ภูเก็ต,Hospital,ReadyToEat,Brand_017,115,
TX0006810,2025-08-27 14:18:00,2025-08-27,U0478,S048,P0881,5,581,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,ReadyToEat,Brand_037,107,
TX0006811,2025-07-20 17:01:00,2025-07-20,U0479,S022,P0249,3,210,,,,,,,,,0,6,นครราชสีมา,Hospital,Beverages,Brand_025,68,
TX0006812,2025-07-07 02:23:00,2025-07-07,U0479,S033,P0891,3,164,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,1,นครราชสีมา,Residential/Market,FrozenFoods,Brand_008,52,
TX0006813,2025-09-15 07:34:00,2025-09-15,U0479,S027,P0386,5,282,,,,,,,,,0,9,กรุงเทพฯ,Educational Institution,Snacks,Brand_026,52,
TX0006814,2025-09-09 12:21:00,2025-09-09,U0479,S011,P0905,5,693,,,,,,,9.9 Double Day,วันเลขเบิ้ล,1,9,ภูเก็ต,Tourist Attraction,PersonalCare,Brand_031,131,
TX0006815,2025-08-28 19:11:00,2025-08-28,U0479,S040,P0589,2,203,,,,,,,,,0,1,ชลบุรี,Residential/Market,DairyBakery,Brand_046,98,
TX0006816,2025-07-30 05:24:00,2025-07-30,U0479,S025,P0038,5,1002,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,Others,Brand_046,194,
TX0006817,2025-07-08 16:04:00,2025-07-08,U0479,S036,P0400,5,1488,,,,,,,,,0,10,กรุงเทพฯ,Entertainment Venue,Others,Brand_001,282,
TX0006818,2025-07-29 03:30:00,2025-07-29,U0479,S049,P0916,2,175,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,ReadyToEat,Brand_046,90,
TX0006819,2025-07-05 02:56:00,2025-07-05,U0479,S040,P0521,2,507,,,,,,,,,0,1,ชลบุรี,Residential/Market,Others,Brand_009,255,
TX0006820,2025-07-21 02:44:00,2025-07-21,U0479,S001,P0190,2,210,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,InstantFoods,Brand_009,102,
TX0006821,2025-07-03 06:39:00,2025-07-03,U0479,S028,P0429,2,65,,,,,,,,,0,6,เชียงใหม่,Office,InstantFoods,Brand_002,32,
TX0006822,2025-08-18 16:19:00,2025-08-18,U0479,S039,P0765,1,68,,,,,,,,,0,5,ภูเก็ต,Factory,InstantFoods,Brand_020,62,
TX0006823,2025-07-04 21:00:00,2025-07-04,U0479,S003,P0108,5,436,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,FrozenFoods,Brand_036,89,
TX0006824,2025-07-24 21:37:00,2025-07-24,U0479,S021,P0646,1,107,,,,,,,,,0,1,ภูเก็ต,Transport Hub,InstantFoods,Brand_010,112,
TX0006825,2025-08-06 14:55:00,2025-08-06,U0479,S002,P0150,3,375,,,,,,,,,0,5,สุราษฎร์ธานี,Hospital,ReadyToEat,Brand_016,126,
TX0006826,2025-09-16 13:07:00,2025-09-16,U0479,S022,P0182,4,591,,,,,,,,,0,6,นครราชสีมา,Hospital,ReadyToEat,Brand_046,148,
TX0006827,2025-08-10 19:58:00,2025-08-10,U0479,S048,P0738,2,175,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,HealthBeauty,Brand_047,84,
TX0006828,2025-06-30 16:15:00,2025-06-30,U0479,S044,P0216,4,212,,,,,,,,,0,1,ขอนแก่น,Gas Station,Beverages,Brand_050,49,
TX0006829,2025-07-24 02:49:00,2025-07-24,U0479,S022,P0069,3,443,,,,,,,,,0,6,นครราชสีมา,Hospital,FrozenFoods,Brand_012,135,
TX0006830,2025-08-02 23:41:00,2025-08-02,U0480,S032,P0327,5,1388,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,Others,Brand_040,272,
TX0006831,2025-08-19 06:18:00,2025-08-19,U0480,S012,P0662,4,86,,,,,,,,,0,9,กรุงเทพฯ,Gas Station,Snacks,Brand_029,22,
TX0006832,2025-07-29 15:16:00,2025-07-29,U0480,S031,P0696,4,244,,,,,,,,,0,3,สุราษฎร์ธานี,Factory,Beverages,Brand_025,62,
TX0006833,2025-08-06 22:13:00,2025-08-06,U0480,S050,P0739,4,216,,,,,,,,,0,3,สงขลา,Hospital,ReadyToEat,Brand_034,52,
TX0006834,2025-08-22 23:41:00,2025-08-22,U0480,S008,P0258,4,472,,,,,,,,,0,12,นนทบุรี,Educational Institution,Household,Brand_036,111,
TX0006835,2025-08-01 10:26:00,2025-08-01,U0480,S050,P0885,2,266,,,,,,,,,0,3,สงขลา,Hospital,FrozenFoods,Brand_007,136,
TX0006836,2025-09-08 12:28:00,2025-09-08,U0480,S043,P0584,1,54,,,,,,,,,0,8,ขอนแก่น,Gas Station,Household,Brand_022,56,
TX0006837,2025-06-30 06:01:00,2025-06-30,U0480,S026,P0559,2,151,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,DairyBakery,Brand_025,74,
TX0006838,2025-09-06 19:26:00,2025-09-06,U0480,S004,P0935,2,278,,,,,,,,,0,8,สุราษฎร์ธานี,Entertainment Venue,ReadyToEat,Brand_022,143,
TX0006839,2025-08-12 17:54:00,2025-08-12,U0480,S046,P0932,4,1179,,,,,,,วันแม่แห่งชาติ (Mother's Day),วันพิเศษไทย,1,4,เชียงใหม่,Educational Institution,Others,Brand_026,299,
TX0006840,2025-09-07 13:38:00,2025-09-07,U0480,S046,P0812,5,521,,,,,,,,,0,4,เชียงใหม่,Educational Institution,PersonalCare,Brand_050,109,
TX0006841,2025-07-10 19:32:00,2025-07-10,U0480,S019,P0543,3,350,,,,,,,วันอาสาฬหบูชา (Asalha Puja),วันสำคัญทางศาสนา,1,4,สงขลา,Residential/Market,PersonalCare,Brand_041,108,
TX0006842,2025-07-12 22:20:00,2025-07-12,U0480,S037,P0598,5,568,,,,,,,,,0,10,ขอนแก่น,Educational Institution,DairyBakery,Brand_002,110,
TX0006843,2025-08-11 12:06:00,2025-08-11,U0480,S037,P0705,1,119,,,,,,,,,0,10,ขอนแก่น,Educational Institution,ReadyToEat,Brand_027,112,
TX0006844,2025-07-09 12:11:00,2025-07-09,U0480,S001,P0600,5,567,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,PersonalCare,Brand_027,113,
TX0006845,2025-09-21 20:06:00,2025-09-21,U0480,S013,P0163,1,38,,,,,,,,,0,8,สงขลา,Entertainment Venue,Household,Brand_008,35,
TX0006846,2025-07-23 13:29:00,2025-07-23,U0480,S032,P0224,5,585,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,DairyBakery,Brand_043,118,
TX0006847,2025-07-08 01:44:00,2025-07-08,U0480,S045,P0401,2,226,,,,,,,,,0,10,นครราชสีมา,Gas Station,PersonalCare,Brand_013,107,
TX0006848,2025-07-29 21:37:00,2025-07-29,U0480,S009,P0295,2,494,,,,,,,,,0,8,นครราชสีมา,Office,Others,Brand_009,259,
TX0006849,2025-08-08 22:02:00,2025-08-08,U0480,S048,P0165,4,440,,,,,,,8.8 Double Day,วันเลขเบิ้ล,1,10,กรุงเทพฯ,Gas Station,InstantFoods,Brand_035,108,
TX0006850,2025-07-14 05:13:00,2025-07-14,U0481,S043,P0096,4,174,,,,,,,,,0,8,ขอนแก่น,Gas Station,InstantFoods,Brand_044,42,
TX0006851,2025-09-19 17:58:00,2025-09-19,U0481,S024,P0521,1,256,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,Others,Brand_009,255,
TX0006852,2025-08-29 07:29:00,2025-08-29,U0481,S041,P0339,1,45,,,,,,,,,0,6,นครราชสีมา,Office,Snacks,Brand_047,43,
TX0006853,2025-07-21 23:13:00,2025-07-21,U0481,S012,P0173,3,460,,,,,,,,,0,9,กรุงเทพฯ,Gas Station,Others,Brand_005,143,
TX0006854,2025-08-10 08:58:00,2025-08-10,U0481,S041,P0141,5,871,,,,,,,,,0,6,นครราชสีมา,Office,PersonalCare,Brand_022,169,
TX0006855,2025-07-31 06:08:00,2025-07-31,U0481,S001,P0697,1,73,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,HealthBeauty,Brand_038,76,
TX0006856,2025-08-20 06:33:00,2025-08-20,U0481,S049,P0053,3,119,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,InstantFoods,Brand_008,38,
TX0006857,2025-06-26 15:28:00,2025-06-26,U0481,S020,P0072,2,376,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,Household,Brand_006,194,
TX0006858,2025-07-04 21:17:00,2025-07-04,U0481,S049,P0258,3,351,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,Household,Brand_036,111,
TX0006859,2025-08-27 21:42:00,2025-08-27,U0481,S047,P0696,2,134,,,,,,,,,0,8,ภูเก็ต,Hospital,Beverages,Brand_025,62,
TX0006860,2025-07-11 21:02:00,2025-07-11,U0481,S022,P0169,4,215,,,,,,,เข้าพรรษา (Buddhist Lent),วันสำคัญทางศาสนา,1,6,นครราชสีมา,Hospital,Snacks,Brand_030,55,
TX0006861,2025-07-08 08:52:00,2025-07-08,U0481,S017,P0374,3,320,,,,,,,,,0,9,นครราชสีมา,Hospital,FrozenFoods,Brand_001,97,
TX0006862,2025-09-13 00:18:00,2025-09-13,U0481,S038,P0560,1,173,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,FrozenFoods,Brand_003,172,
TX0006863,2025-09-11 01:20:00,2025-09-11,U0481,S027,P0699,1,46,,,,,,,,,0,9,กรุงเทพฯ,Educational Institution,Snacks,Brand_005,44,
TX0006864,2025-09-21 20:00:00,2025-09-21,U0481,S016,P0551,1,65,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,ReadyToEat,Brand_040,62,
TX0006865,2025-08-14 14:55:00,2025-08-14,U0481,S001,P0019,1,75,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,ReadyToEat,Brand_008,78,
TX0006866,2025-08-10 08:08:00,2025-08-10,U0481,S038,P0012,5,1366,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,Others,Brand_050,281,
TX0006867,2025-08-20 08:11:00,2025-08-20,U0481,S008,P0513,5,698,,,,,,,,,0,12,นนทบุรี,Educational Institution,ReadyToEat,Brand_009,142,
TX0006868,2025-08-08 12:36:00,2025-08-08,U0482,S019,P0280,1,28,,,,,,,8.8 Double Day,วันเลขเบิ้ล,1,4,สงขลา,Residential/Market,Beverages,Brand_023,27,
TX0006869,2025-09-18 18:18:00,2025-09-18,U0482,S030,P0912,3,440,,,,,,,,,0,2,อุบลราชธานี,Gas Station,Others,Brand_040,137,
TX0006870,2025-09-02 12:54:00,2025-09-02,U0482,S022,P0568,4,693,,,,,,,,,0,6,นครราชสีมา,Hospital,FrozenFoods,Brand_045,165,
TX0006871,2025-08-01 07:35:00,2025-08-01,U0482,S032,P0335,4,874,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,Others,Brand_012,208,
TX0006872,2025-07-05 06:11:00,2025-07-05,U0482,S017,P0220,2,48,,,,,,,,,0,9,นครราชสีมา,Hospital,InstantFoods,Brand_016,25,
TX0006873,2025-09-07 10:06:00,2025-09-07,U0482,S045,P0164,2,91,,,,,,,,,0,10,นครราชสีมา,Gas Station,HealthBeauty,Brand_041,48,
TX0006874,2025-08-10 08:34:00,2025-08-10,U0482,S049,P0889,5,118,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,Snacks,Brand_048,22,
TX0006875,2025-08-11 01:57:00,2025-08-11,U0482,S021,P0492,2,158,,,,,,,,,0,1,ภูเก็ต,Transport Hub,DairyBakery,Brand_014,78,
TX0006876,2025-09-03 07:48:00,2025-09-03,U0482,S009,P0619,1,43,,,,,,,,,0,8,นครราชสีมา,Office,HealthBeauty,Brand_024,42,
TX0006877,2025-09-10 18:40:00,2025-09-10,U0482,S024,P0831,1,53,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,Household,Brand_015,55,
TX0006878,2025-07-28 20:36:00,2025-07-28,U0482,S012,P0006,4,230,,,,,,,,,0,9,กรุงเทพฯ,Gas Station,DairyBakery,Brand_046,59,
TX0006879,2025-06-28 21:09:00,2025-06-28,U0482,S031,P0247,1,236,,,,,,,,,0,3,สุราษฎร์ธานี,Factory,Others,Brand_025,220,
TX0006880,2025-08-20 22:58:00,2025-08-20,U0482,S003,P0567,2,152,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,PersonalCare,Brand_028,70,
TX0006881,2025-07-14 07:18:00,2025-07-14,U0482,S015,P0778,4,179,,,,,,,,,0,1,ชลบุรี,Educational Institution,Beverages,Brand_027,47,
TX0006882,2025-07-16 12:37:00,2025-07-16,U0482,S039,P0714,2,408,,,,,,,,,0,5,ภูเก็ต,Factory,Household,Brand_029,186,
TX0006883,2025-07-24 06:51:00,2025-07-24,U0482,S047,P0587,3,516,,,,,,,,,0,8,ภูเก็ต,Hospital,Household,Brand_020,169,
TX0006884,2025-08-16 23:32:00,2025-08-16,U0482,S005,P0937,5,578,,,,,,,,,0,10,ภูเก็ต,Tourist Attraction,ReadyToEat,Brand_042,111,
TX0006885,2025-06-26 20:46:00,2025-06-26,U0482,S008,P0323,2,80,,,,,,,,,0,12,นนทบุรี,Educational Institution,DairyBakery,Brand_032,41,
TX0006886,2025-09-16 08:26:00,2025-09-16,U0482,S048,P0879,5,249,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,Others,Brand_001,46,
TX0006887,2025-07-07 15:43:00,2025-07-07,U0482,S002,P0477,4,540,,,,,,,7.7 Double Day,วันเลขเบิ้ล,1,5,สุราษฎร์ธานี,Hospital,HealthBeauty,Brand_013,130,
TX0006888,2025-09-02 08:22:00,2025-09-02,U0482,S017,P0392,1,156,,,,,,,,,0,9,นครราชสีมา,Hospital,PersonalCare,Brand_044,144,
TX0006889,2025-08-02 14:50:00,2025-08-02,U0482,S014,P0767,5,174,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,InstantFoods,Brand_026,36,
TX0006890,2025-07-26 02:39:00,2025-07-26,U0482,S016,P0879,2,101,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,Others,Brand_001,46,
TX0006891,2025-08-19 10:37:00,2025-08-19,U0483,S041,P0445,4,489,,,,,,,,,0,6,นครราชสีมา,Office,Household,Brand_002,114,
TX0006892,2025-09-16 02:13:00,2025-09-16,U0483,S009,P0681,4,367,,,,,,,,,0,8,นครราชสีมา,Office,ReadyToEat,Brand_012,87,
TX0006893,2025-08-14 01:50:00,2025-08-14,U0483,S034,P0144,1,54,,,,,,,,,0,6,สงขลา,Educational Institution,Snacks,Brand_007,52,
TX0006894,2025-09-18 02:52:00,2025-09-18,U0483,S009,P0751,4,232,,,,,,,,,0,8,นครราชสีมา,Office,Snacks,Brand_007,58,
TX0006895,2025-06-28 11:49:00,2025-06-28,U0483,S040,P0861,1,91,,,,,,,,,0,1,ชลบุรี,Residential/Market,Household,Brand_008,84,
TX0006896,2025-08-23 16:36:00,2025-08-23,U0483,S039,P0668,4,674,,,,,,,,,0,5,ภูเก็ต,Factory,FrozenFoods,Brand_041,164,
TX0006897,2025-08-11 21:02:00,2025-08-11,U0483,S005,P0893,3,176,,,,,,,,,0,10,ภูเก็ต,Tourist Attraction,ReadyToEat,Brand_040,57,
