transaction_id,user_id,product_id,qty,price,timestamp,is_online,store_id,promo_id
PMTX0003295,U0543,P0804,5,954,28/06/2025 22:51,True,,PR0033
PMTX0003296,U0544,P0601,1,37,06/07/2025 04:18,False,S001,PR0015
PMTX0003297,U0544,P0641,4,150,09/08/2025 06:23,False,S018,PR0075
PMTX0003298,U0544,P0861,4,110,07/08/2025 20:46,False,S045,PR0019
PMTX0003299,U0544,P0955,2,111,27/08/2025 21:08,False,S017,PR0089
PMTX0003300,U0544,P0948,5,152,28/06/2025 22:14,False,S023,PR0080
PMTX0003301,U0544,P0428,4,447,11/08/2025 07:24,False,S030,PR0012
PMTX0003302,U0544,P0820,4,77,29/07/2025 10:42,False,S013,PR0074
PMTX0003303,U0544,P0875,1,28,26/08/2025 20:52,False,S024,PR0003
PMTX0003304,U0544,P0551,1,149,18/07/2025 10:15,False,S014,PR0020
PMTX0003305,U0544,P0740,1,21,01/08/2025 08:17,False,S028,PR0078
PMTX0003306,U0544,P0405,5,331,15/07/2025 11:48,True,,PR0054
PMTX0003307,U0544,P0488,2,60,05/07/2025 14:30,True,,PR0090
PMTX0003308,U0545,P0791,1,131,07/08/2025 13:49,False,S001,PR0066
PMTX0003309,U0545,P0159,1,117,29/07/2025 03:44,False,S034,PR0065
PMTX0003310,U0545,P0659,5,174,08/07/2025 13:48,False,S003,PR0086
PMTX0003311,U0545,P0955,3,159,24/08/2025 12:57,False,S020,PR0089
PMTX0003312,U0545,P0934,4,153,25/08/2025 21:51,True,,PR0060
PMTX0003313,U0545,P0391,5,576,10/08/2025 12:21,False,S024,PR0055
PMTX0003314,U0545,P0895,5,320,09/07/2025 13:18,False,S046,PR0010
PMTX0003315,U0546,P0945,5,168,14/07/2025 20:54,False,S043,PR0085
PMTX0003316,U0546,P0653,2,140,28/08/2025 12:59,True,,PR0098
PMTX0003317,U0546,P0574,5,514,22/08/2025 20:09,False,S001,PR0100
PMTX0003318,U0546,P0428,1,116,22/08/2025 03:23,False,S015,PR0012
PMTX0003319,U0547,P0320,3,35,26/07/2025 15:27,False,S024,PR0061
PMTX0003320,U0547,P0870,5,263,09/09/2025 10:50,False,S032,PR0081
PMTX0003321,U0547,P0498,4,255,21/08/2025 21:11,False,S024,PR0048
PMTX0003322,U0547,P0641,2,79,09/08/2025 08:29,False,S011,PR0075
PMTX0003323,U0547,P0320,4,48,28/07/2025 09:13,False,S030,PR0061
PMTX0003324,U0547,P0002,2,116,10/08/2025 21:07,False,S032,PR0009
PMTX0003325,U0547,P0428,4,451,17/08/2025 01:59,True,,PR0012
PMTX0003326,U0547,P0002,3,167,11/08/2025 22:31,False,S030,PR0009
PMTX0003327,U0547,P0601,4,145,09/07/2025 08:41,False,S014,PR0015
PMTX0003328,U0548,P0720,2,77,27/07/2025 20:20,True,,PR0064
PMTX0003329,U0548,P0559,1,97,19/09/2025 09:52,False,S034,PR0069
PMTX0003330,U0548,P0559,2,203,18/09/2025 07:37,True,,PR0069
PMTX0003331,U0548,P0527,4,314,30/07/2025 06:42,False,S021,PR0026
PMTX0003332,U0548,P0108,5,584,10/07/2025 08:23,False,S047,PR0095
PMTX0003333,U0549,P0601,3,109,06/07/2025 22:30,False,S025,PR0015
PMTX0003334,U0549,P0488,4,121,27/06/2025 09:10,False,S042,PR0090
PMTX0003335,U0549,P0051,2,95,28/08/2025 19:35,False,S014,PR0047
PMTX0003336,U0549,P0934,2,75,10/08/2025 19:43,True,,PR0060
PMTX0003337,U0549,P0885,2,327,13/08/2025 12:09,False,S007,PR0087
PMTX0003338,U0550,P0486,2,44,07/08/2025 13:33,False,S026,PR0025
PMTX0003339,U0550,P0740,4,85,29/07/2025 21:23,True,,PR0078
PMTX0003340,U0550,P0633,1,100,30/08/2025 14:42,True,,PR0050
PMTX0003341,U0551,P0320,4,48,28/07/2025 19:43,False,S023,PR0061
PMTX0003342,U0551,P0320,1,12,24/07/2025 23:22,False,S044,PR0061
PMTX0003343,U0551,P0246,4,350,14/08/2025 11:53,False,S029,PR0084
PMTX0003344,U0551,P0184,2,47,28/07/2025 16:37,False,S034,PR0042
PMTX0003345,U0551,P0718,5,63,21/08/2025 16:58,True,,PR0063
PMTX0003346,U0552,P0601,4,146,10/07/2025 02:33,False,S038,PR0015
PMTX0003347,U0552,P0408,1,37,01/08/2025 07:23,False,S033,PR0067
PMTX0003348,U0552,P0213,3,128,29/07/2025 13:19,False,S043,PR0008
PMTX0003349,U0552,P0481,5,199,21/08/2025 13:16,False,S048,PR0073
PMTX0003350,U0552,P0948,4,122,02/07/2025 11:47,True,,PR0080
PMTX0003351,U0552,P0426,4,105,14/08/2025 20:00,False,S018,PR0094
PMTX0003352,U0553,P0875,4,110,28/08/2025 06:35,False,S048,PR0003
PMTX0003353,U0553,P0486,3,68,02/08/2025 08:34,True,,PR0025
PMTX0003354,U0553,P0691,2,40,23/08/2025 19:30,False,S047,PR0044
PMTX0003355,U0553,P0418,5,411,11/08/2025 16:23,False,S049,PR0049
PMTX0003356,U0553,P0804,3,584,29/06/2025 21:20,False,S008,PR0033
PMTX0003357,U0553,P0052,4,150,20/08/2025 09:28,False,S036,PR0039
PMTX0003358,U0553,P0574,5,519,08/08/2025 17:44,False,S016,PR0100
PMTX0003359,U0554,P0679,2,93,28/08/2025 23:09,False,S018,PR0071
PMTX0003360,U0554,P0320,2,23,04/08/2025 21:58,False,S050,PR0061
PMTX0003361,U0554,P0960,5,615,04/09/2025 00:12,False,S031,PR0077
PMTX0003362,U0554,P0955,4,212,24/08/2025 10:19,True,,PR0089
PMTX0003363,U0554,P0355,4,133,08/07/2025 21:32,False,S022,PR0099
PMTX0003364,U0554,P0773,3,179,24/07/2025 05:57,False,S006,PR0093
PMTX0003365,U0554,P0186,4,84,08/08/2025 17:39,False,S025,PR0017
PMTX0003366,U0554,P0481,4,157,22/08/2025 09:52,False,S015,PR0073
PMTX0003367,U0554,P0002,2,113,10/08/2025 09:23,False,S012,PR0009
PMTX0003368,U0554,P0711,4,222,09/08/2025 07:17,True,,PR0014
PMTX0003369,U0554,P0152,4,293,16/09/2025 21:27,False,S035,PR0032
PMTX0003370,U0555,P0002,2,112,03/08/2025 16:31,False,S033,PR0009
PMTX0003371,U0555,P0418,3,246,03/08/2025 05:41,True,,PR0049
PMTX0003372,U0555,P0418,3,244,15/07/2025 01:58,False,S026,PR0049
PMTX0003373,U0555,P0355,4,138,27/06/2025 23:56,False,S050,PR0099
PMTX0003374,U0555,P0820,4,79,28/07/2025 04:51,True,,PR0074
PMTX0003375,U0555,P0559,4,397,13/09/2025 00:36,False,S010,PR0069
PMTX0003376,U0555,P0870,5,263,15/09/2025 14:41,False,S008,PR0081
PMTX0003377,U0555,P0562,5,290,28/08/2025 22:28,False,S019,PR0030
PMTX0003378,U0555,P0808,1,113,02/07/2025 05:00,False,S031,PR0082
PMTX0003379,U0555,P0574,4,429,03/08/2025 15:01,False,S031,PR0100
PMTX0003380,U0556,P0186,5,100,31/07/2025 14:54,False,S018,PR0017
PMTX0003381,U0556,P0446,5,124,06/08/2025 02:12,True,,PR0096
PMTX0003382,U0556,P0979,1,73,13/07/2025 16:23,True,,PR0097
PMTX0003383,U0556,P0857,1,83,19/08/2025 06:09,False,S035,PR0027
PMTX0003384,U0556,P0323,5,125,14/09/2025 08:42,False,S032,PR0031
PMTX0003385,U0556,P0006,2,327,14/07/2025 14:33,True,,PR0002
PMTX0003386,U0556,P0323,3,72,12/09/2025 03:26,False,S038,PR0031
PMTX0003387,U0557,P0246,4,338,18/08/2025 15:11,True,,PR0084
PMTX0003388,U0557,P0502,2,50,20/08/2025 03:51,False,S035,PR0041
PMTX0003389,U0557,P0418,5,411,14/07/2025 15:41,False,S004,PR0049
PMTX0003390,U0558,P0675,3,84,09/07/2025 05:39,False,S013,PR0072
PMTX0003391,U0558,P0090,2,102,25/07/2025 21:43,False,S029,PR0046
PMTX0003392,U0558,P0740,2,43,05/08/2025 11:56,False,S019,PR0078
PMTX0003393,U0558,P0700,1,45,14/07/2025 08:52,False,S024,PR0028
PMTX0003394,U0558,P0047,4,113,29/08/2025 11:37,False,S029,PR0034
PMTX0003395,U0559,P0538,1,190,06/08/2025 07:28,False,S026,PR0083
PMTX0003396,U0559,P0934,3,114,19/08/2025 03:38,False,S021,PR0060
PMTX0003397,U0559,P0845,2,30,11/07/2025 08:06,False,S035,PR0051
PMTX0003398,U0559,P0740,4,85,01/08/2025 03:19,False,S028,PR0078
PMTX0003399,U0560,P0875,5,139,02/09/2025 19:28,False,S041,PR0003
PMTX0003400,U0560,P0323,1,24,12/09/2025 23:42,False,S039,PR0031
PMTX0003401,U0560,P0152,5,354,27/07/2025 04:16,True,,PR0032
PMTX0003402,U0560,P0186,3,63,08/08/2025 01:24,True,,PR0017
PMTX0003403,U0560,P0123,5,273,13/09/2025 02:24,False,S030,PR0057
PMTX0003404,U0560,P0870,1,105,11/09/2025 04:04,False,S040,PR0081
PMTX0003405,U0560,P0340,4,841,31/07/2025 22:03,False,S036,PR0011
PMTX0003406,U0560,P0047,3,85,23/08/2025 00:30,False,S036,PR0034
PMTX0003407,U0560,P0405,1,65,10/07/2025 16:07,False,S048,PR0054
PMTX0003408,U0561,P0339,5,457,25/07/2025 06:25,True,,PR0088
PMTX0003409,U0561,P0945,5,168,19/07/2025 03:46,False,S034,PR0085
PMTX0003410,U0561,P0152,4,288,29/08/2025 18:24,False,S004,PR0032
PMTX0003411,U0561,P0481,1,39,28/07/2025 02:30,False,S019,PR0073
PMTX0003412,U0561,P0718,4,50,21/08/2025 08:58,False,S027,PR0063
PMTX0003413,U0561,P0861,2,54,05/08/2025 16:48,False,S002,PR0019
PMTX0003414,U0561,P0845,2,29,17/07/2025 13:22,False,S010,PR0051
PMTX0003415,U0561,P0740,5,109,30/07/2025 16:33,False,S018,PR0078
PMTX0003416,U0561,P0428,1,115,03/08/2025 20:58,False,S032,PR0012
PMTX0003417,U0562,P0429,1,34,15/07/2025 18:05,False,S015,PR0006
PMTX0003418,U0562,P0808,3,324,07/07/2025 01:58,False,S039,PR0082
PMTX0003419,U0562,P0608,5,256,09/09/2025 06:12,False,S003,PR0001
PMTX0003420,U0562,P0242,3,40,05/09/2025 17:36,True,,PR0043
PMTX0003421,U0562,P0429,4,138,19/07/2025 04:28,False,S002,PR0006
PMTX0003422,U0562,P0885,4,653,26/07/2025 09:35,False,S013,PR0087
PMTX0003423,U0562,P0718,4,51,19/08/2025 00:13,False,S043,PR0063
PMTX0003424,U0562,P0736,1,91,23/07/2025 22:47,False,S008,PR0005
PMTX0003425,U0562,P0051,4,197,30/08/2025 20:41,True,,PR0047
PMTX0003426,U0562,P0538,1,182,23/08/2025 09:55,False,S027,PR0083
PMTX0003427,U0563,P0159,4,225,23/07/2025 19:07,False,S008,PR0065
PMTX0003428,U0563,P0675,4,109,05/07/2025 22:25,False,S020,PR0072
PMTX0003429,U0563,P0096,2,240,11/08/2025 23:15,False,S017,PR0038
PMTX0003430,U0563,P0804,2,400,05/07/2025 08:27,False,S043,PR0033
PMTX0003431,U0563,P0002,4,228,12/08/2025 01:02,False,S049,PR0009
PMTX0003432,U0563,P0559,4,388,14/09/2025 20:31,False,S004,PR0069
PMTX0003433,U0563,P0574,2,208,04/09/2025 04:00,False,S003,PR0100
PMTX0003434,U0563,P0601,3,112,02/07/2025 09:57,False,S034,PR0015
PMTX0003435,U0564,P0945,5,166,17/07/2025 16:59,False,S047,PR0085
PMTX0003436,U0564,P0884,1,150,14/08/2025 09:18,False,S040,PR0070
PMTX0003437,U0564,P0720,4,151,02/08/2025 12:10,False,S040,PR0064
PMTX0003438,U0564,P0875,5,139,31/08/2025 16:43,False,S032,PR0003
PMTX0003439,U0564,P0574,3,324,17/08/2025 09:28,False,S049,PR0100
PMTX0003440,U0565,P0072,3,273,25/08/2025 07:16,False,S036,PR0056
PMTX0003441,U0565,P0369,4,567,11/08/2025 07:36,False,S026,PR0045
PMTX0003442,U0565,P0538,1,184,12/09/2025 16:13,False,S033,PR0083
PMTX0003443,U0565,P0736,4,359,25/07/2025 08:07,False,S029,PR0005
PMTX0003444,U0565,P0339,3,285,24/07/2025 01:34,False,S009,PR0088
PMTX0003445,U0565,P0006,4,648,21/07/2025 12:37,False,S045,PR0002
PMTX0003446,U0566,P0446,2,49,31/07/2025 04:09,False,S006,PR0096
PMTX0003447,U0566,P0340,4,856,06/07/2025 14:40,False,S019,PR0011
PMTX0003448,U0566,P0857,4,326,10/08/2025 19:15,False,S044,PR0027
PMTX0003449,U0566,P0608,3,154,03/09/2025 16:58,False,S023,PR0001
PMTX0003450,U0566,P0809,3,204,17/08/2025 19:48,False,S014,PR0029
PMTX0003451,U0567,P0945,4,135,16/07/2025 22:14,False,S010,PR0085
PMTX0003452,U0567,P0691,4,79,14/08/2025 01:45,False,S040,PR0044
PMTX0003453,U0567,P0486,1,23,27/07/2025 07:11,False,S003,PR0025
PMTX0003454,U0567,P0633,4,203,31/08/2025 09:32,False,S012,PR0050
PMTX0003455,U0567,P0740,1,22,31/07/2025 15:51,False,S003,PR0078
PMTX0003456,U0567,P0653,5,346,01/09/2025 11:56,False,S050,PR0098
PMTX0003457,U0568,P0405,5,329,16/07/2025 04:50,False,S006,PR0054
PMTX0003458,U0568,P0574,4,427,11/08/2025 04:43,False,S015,PR0100
PMTX0003459,U0568,P0979,5,362,24/07/2025 18:01,True,,PR0097
PMTX0003460,U0568,P0679,1,47,20/08/2025 02:07,False,S047,PR0071
PMTX0003461,U0568,P0425,2,94,22/08/2025 00:58,True,,PR0076
PMTX0003462,U0568,P0845,5,72,13/07/2025 10:21,False,S044,PR0051
PMTX0003463,U0568,P0759,3,189,14/08/2025 20:34,False,S004,PR0052
PMTX0003464,U0568,P0675,4,109,09/07/2025 18:10,False,S023,PR0072
PMTX0003465,U0569,P0808,1,110,06/07/2025 19:12,False,S026,PR0082
PMTX0003466,U0569,P0391,2,234,07/08/2025 10:41,False,S017,PR0055
PMTX0003467,U0569,P0808,1,112,01/07/2025 10:52,False,S035,PR0082
PMTX0003468,U0569,P0527,4,321,10/09/2025 02:24,False,S021,PR0026
PMTX0003469,U0569,P0864,4,183,11/08/2025 14:40,True,,PR0079
PMTX0003470,U0569,P0323,4,96,09/09/2025 02:04,False,S049,PR0031
PMTX0003471,U0570,P0870,5,260,10/09/2025 05:18,False,S014,PR0081
PMTX0003472,U0570,P0641,2,79,29/07/2025 15:16,False,S022,PR0075
PMTX0003473,U0570,P0123,4,224,18/09/2025 12:16,False,S049,PR0057
PMTX0003474,U0570,P0682,1,170,08/08/2025 03:20,False,S050,PR0040
PMTX0003475,U0570,P0426,4,101,17/08/2025 02:38,False,S011,PR0094
PMTX0003476,U0570,P0138,1,107,27/08/2025 01:52,False,S002,PR0092
PMTX0003477,U0571,P0408,3,113,29/08/2025 10:07,False,S009,PR0067
PMTX0003478,U0571,P0718,1,25,24/08/2025 10:47,False,S050,PR0063
PMTX0003479,U0571,P0538,4,743,21/09/2025 12:48,True,,PR0083
PMTX0003480,U0571,P0718,1,26,17/08/2025 18:35,False,S044,PR0063
PMTX0003481,U0571,P0845,1,14,13/07/2025 04:19,True,,PR0051
PMTX0003482,U0571,P0302,1,80,04/09/2025 13:37,False,S012,PR0021
PMTX0003483,U0571,P0425,4,188,18/08/2025 11:37,False,S049,PR0076
PMTX0003484,U0571,P0857,1,82,24/08/2025 20:20,False,S027,PR0027
PMTX0003485,U0572,P0072,3,273,04/09/2025 17:21,False,S045,PR0056
PMTX0003486,U0572,P0502,5,127,24/08/2025 10:32,False,S036,PR0041
PMTX0003487,U0572,P0186,2,41,11/07/2025 00:53,False,S018,PR0017
PMTX0003488,U0572,P0657,2,82,17/07/2025 17:03,False,S008,PR0013
PMTX0003489,U0572,P0675,5,139,09/07/2025 05:33,False,S024,PR0072
PMTX0003490,U0572,P0355,2,68,07/07/2025 21:34,False,S036,PR0099
PMTX0003491,U0572,P0339,3,282,23/07/2025 06:12,False,S050,PR0088
PMTX0003492,U0572,P0845,2,29,13/07/2025 16:44,False,S049,PR0051
PMTX0003493,U0572,P0557,2,48,07/07/2025 22:08,False,S050,PR0062
PMTX0003494,U0572,P0527,3,236,03/09/2025 02:11,False,S015,PR0026
PMTX0003495,U0573,P0418,3,243,26/07/2025 20:45,False,S004,PR0049
PMTX0003496,U0573,P0184,2,47,16/08/2025 02:19,True,,PR0042
PMTX0003497,U0573,P0302,2,161,17/09/2025 04:47,False,S049,PR0021
PMTX0003498,U0573,P0428,1,114,27/07/2025 22:58,False,S015,PR0012
PMTX0003499,U0573,P0152,2,147,06/08/2025 08:42,False,S026,PR0032
PMTX0003500,U0574,P0108,4,462,05/07/2025 17:44,False,S028,PR0095
PMTX0003501,U0574,P0260,2,51,11/07/2025 18:04,False,S005,PR0068
PMTX0003502,U0574,P0720,1,38,30/07/2025 10:43,False,S001,PR0064
PMTX0003503,U0574,P0242,3,41,05/09/2025 00:17,True,,PR0043
PMTX0003504,U0574,P0320,5,60,26/07/2025 02:33,False,S011,PR0061
PMTX0003505,U0574,P0072,4,348,06/09/2025 16:21,False,S017,PR0056
PMTX0003506,U0574,P0900,5,676,03/08/2025 12:58,False,S014,PR0036
PMTX0003507,U0574,P0864,4,179,24/08/2025 05:04,False,S025,PR0079
PMTX0003508,U0575,P0740,3,64,01/08/2025 05:11,False,S032,PR0078
PMTX0003509,U0575,P0498,5,313,31/08/2025 22:10,False,S039,PR0048
PMTX0003510,U0575,P0425,3,139,08/08/2025 11:26,False,S026,PR0076
PMTX0003511,U0576,P0405,3,200,13/07/2025 18:08,False,S025,PR0054
PMTX0003512,U0576,P0653,1,71,29/08/2025 16:31,False,S025,PR0098
PMTX0003513,U0576,P0426,3,76,13/08/2025 18:25,False,S010,PR0094
PMTX0003514,U0576,P0679,5,237,25/08/2025 10:17,True,,PR0071
PMTX0003515,U0577,P0293,5,174,01/07/2025 23:28,False,S038,PR0007
PMTX0003516,U0577,P0641,3,117,08/08/2025 07:07,False,S014,PR0075
PMTX0003517,U0577,P0340,2,411,11/07/2025 06:45,False,S020,PR0011
PMTX0003518,U0577,P0369,1,145,01/08/2025 15:28,False,S030,PR0045
PMTX0003519,U0577,P0884,2,301,14/07/2025 08:40,False,S011,PR0070
PMTX0003520,U0577,P0691,4,77,22/08/2025 05:28,False,S004,PR0044
PMTX0003521,U0577,P0864,4,182,21/08/2025 20:10,False,S030,PR0079
PMTX0003522,U0577,P0246,4,347,03/08/2025 17:54,False,S028,PR0084
PMTX0003523,U0577,P0527,2,159,14/08/2025 18:12,False,S050,PR0026
PMTX0003524,U0577,P0118,3,212,04/07/2025 06:47,False,S004,PR0091
PMTX0003525,U0578,P0340,2,429,27/07/2025 04:21,False,S013,PR0011
PMTX0003526,U0578,P0601,4,150,07/07/2025 01:44,False,S007,PR0015
PMTX0003527,U0578,P0736,2,175,21/07/2025 14:45,False,S018,PR0005
PMTX0003528,U0578,P0875,1,26,24/08/2025 19:31,False,S029,PR0003
PMTX0003529,U0579,P0885,1,165,20/07/2025 19:23,False,S023,PR0087
PMTX0003530,U0579,P0979,3,217,10/08/2025 18:33,False,S008,PR0097
PMTX0003531,U0579,P0845,3,44,18/07/2025 04:01,False,S019,PR0051
PMTX0003532,U0579,P0391,5,578,03/08/2025 17:10,False,S045,PR0055
PMTX0003533,U0579,P0002,1,117,09/08/2025 11:30,False,S008,PR0009
PMTX0003534,U0579,P0857,2,164,11/08/2025 10:06,True,,PR0027
PMTX0003535,U0579,P0418,5,413,03/08/2025 18:54,False,S043,PR0049
PMTX0003536,U0579,P0711,4,218,31/07/2025 08:40,False,S046,PR0014
PMTX0003537,U0579,P0152,4,288,29/08/2025 17:42,False,S021,PR0032
PMTX0003538,U0579,P0861,4,106,31/07/2025 20:47,False,S050,PR0019
PMTX0003539,U0579,P0653,3,203,02/09/2025 01:42,False,S025,PR0098
PMTX0003540,U0580,P0425,1,46,29/06/2025 09:27,False,S020,PR0076
PMTX0003541,U0580,P0138,5,269,31/07/2025 08:25,False,S008,PR0092
PMTX0003542,U0580,P0861,1,27,09/08/2025 05:52,False,S016,PR0019
PMTX0003543,U0580,P0323,3,74,14/09/2025 07:50,False,S038,PR0031
PMTX0003544,U0580,P0002,5,291,09/08/2025 14:25,False,S014,PR0009
PMTX0003545,U0580,P0466,1,183,12/07/2025 06:58,True,,PR0058
PMTX0003546,U0580,P0293,3,103,09/07/2025 01:49,False,S050,PR0007
PMTX0003547,U0580,P0184,5,120,04/08/2025 19:38,False,S013,PR0042
PMTX0003548,U0580,P0152,1,71,07/08/2025 18:03,False,S009,PR0032
PMTX0003549,U0581,P0186,1,42,19/07/2025 01:37,False,S019,PR0017
PMTX0003550,U0581,P0948,4,120,08/07/2025 09:26,False,S021,PR0080
PMTX0003551,U0581,P0934,3,114,20/08/2025 09:24,False,S031,PR0060
PMTX0003552,U0581,P0659,4,145,04/07/2025 01:31,False,S031,PR0086
PMTX0003553,U0581,P0791,1,136,24/07/2025 23:38,True,,PR0066
PMTX0003554,U0581,P0808,4,437,11/07/2025 04:49,False,S004,PR0082
PMTX0003555,U0581,P0418,3,244,04/08/2025 21:31,False,S042,PR0049
PMTX0003556,U0581,P0426,2,51,21/08/2025 17:11,False,S026,PR0094
PMTX0003557,U0581,P0740,1,22,31/07/2025 23:50,False,S011,PR0078
PMTX0003558,U0581,P0679,3,143,21/08/2025 19:48,False,S016,PR0071
PMTX0003559,U0582,P0186,4,84,17/07/2025 12:21,False,S003,PR0017
PMTX0003560,U0582,P0426,2,52,19/08/2025 12:39,False,S030,PR0094
PMTX0003561,U0582,P0002,3,169,09/08/2025 06:22,False,S028,PR0009
PMTX0003562,U0582,P0895,2,128,11/07/2025 13:49,False,S034,PR0010
PMTX0003563,U0582,P0372,2,150,03/09/2025 13:03,False,S008,PR0035
PMTX0003564,U0582,P0979,3,208,24/08/2025 01:43,False,S013,PR0097
PMTX0003565,U0582,P0736,4,360,31/07/2025 12:20,False,S043,PR0005
PMTX0003566,U0583,P0047,4,108,22/08/2025 09:07,False,S012,PR0034
PMTX0003567,U0583,P0641,2,78,06/08/2025 07:25,False,S005,PR0075
PMTX0003568,U0583,P0408,5,188,04/08/2025 20:03,False,S031,PR0067
PMTX0003569,U0583,P0426,5,128,24/08/2025 21:55,False,S034,PR0094
PMTX0003570,U0583,P0559,5,492,16/09/2025 18:45,False,S033,PR0069
PMTX0003571,U0584,P0608,5,262,03/09/2025 16:15,False,S001,PR0001
PMTX0003572,U0584,P0740,2,43,29/07/2025 12:31,False,S031,PR0078
PMTX0003573,U0584,P0047,4,110,31/08/2025 21:03,False,S039,PR0034
PMTX0003574,U0584,P0072,3,261,25/08/2025 11:34,False,S007,PR0056
PMTX0003575,U0584,P0720,3,115,02/08/2025 01:02,False,S043,PR0064
PMTX0003576,U0584,P0801,2,133,21/07/2025 01:26,False,S001,PR0023
PMTX0003577,U0584,P0090,1,50,27/07/2025 03:50,False,S001,PR0046
PMTX0003578,U0584,P0641,5,187,07/08/2025 07:33,False,S037,PR0075
PMTX0003579,U0584,P0720,4,149,29/07/2025 09:21,False,S005,PR0064
PMTX0003580,U0584,P0791,1,132,10/07/2025 18:53,False,S036,PR0066
PMTX0003581,U0584,P0123,2,112,11/09/2025 23:10,False,S035,PR0057
PMTX0003582,U0585,P0559,2,192,06/09/2025 21:22,True,,PR0069
PMTX0003583,U0585,P0857,5,411,02/09/2025 06:30,True,,PR0027
PMTX0003584,U0585,P0682,2,327,31/07/2025 05:10,False,S043,PR0040
PMTX0003585,U0585,P0682,5,813,11/08/2025 11:24,False,S018,PR0040
PMTX0003586,U0585,P0562,1,60,09/08/2025 07:26,False,S024,PR0030
PMTX0003587,U0585,P0538,1,188,16/09/2025 15:58,False,S018,PR0083
PMTX0003588,U0585,P0246,1,84,03/09/2025 09:23,False,S047,PR0084
PMTX0003589,U0585,P0159,5,291,24/08/2025 17:34,False,S009,PR0065
PMTX0003590,U0586,P0242,4,53,14/07/2025 16:23,False,S023,PR0043
PMTX0003591,U0586,P0340,4,821,23/07/2025 05:35,False,S019,PR0011
PMTX0003592,U0586,P0679,5,230,24/08/2025 15:57,False,S037,PR0071
PMTX0003593,U0586,P0736,4,357,30/07/2025 10:03,False,S018,PR0005
PMTX0003594,U0587,P0884,5,717,04/08/2025 12:02,False,S029,PR0070
PMTX0003595,U0587,P0861,1,27,31/07/2025 15:12,False,S026,PR0019
PMTX0003596,U0587,P0072,2,179,31/08/2025 00:48,False,S013,PR0056
PMTX0003597,U0587,P0657,1,39,17/07/2025 12:43,False,S014,PR0013
PMTX0003598,U0587,P0736,5,440,25/07/2025 15:52,False,S008,PR0005
PMTX0003599,U0587,P0006,2,329,09/07/2025 18:22,False,S004,PR0002
PMTX0003600,U0587,P0002,3,170,12/08/2025 09:19,False,S037,PR0009
PMTX0003601,U0587,P0809,5,336,17/08/2025 06:09,True,,PR0029
PMTX0003602,U0588,P0955,4,219,29/08/2025 05:35,False,S045,PR0089
PMTX0003603,U0588,P0090,3,155,30/07/2025 22:20,False,S038,PR0046
PMTX0003604,U0588,P0339,4,382,26/07/2025 20:23,False,S049,PR0088
PMTX0003605,U0588,P0955,4,212,25/08/2025 05:52,False,S014,PR0089
PMTX0003606,U0588,P0934,3,114,05/09/2025 08:45,False,S027,PR0060
PMTX0003607,U0589,P0711,1,53,02/08/2025 06:37,False,S034,PR0014
PMTX0003608,U0589,P0864,1,46,13/08/2025 19:05,False,S033,PR0079
PMTX0003609,U0589,P0740,4,86,01/08/2025 22:16,False,S006,PR0078
PMTX0003610,U0589,P0551,2,288,28/07/2025 20:05,False,S031,PR0020
PMTX0003611,U0589,P0641,2,75,09/08/2025 08:39,False,S023,PR0075
PMTX0003612,U0589,P0691,4,77,29/08/2025 01:37,True,,PR0044
PMTX0003613,U0589,P0159,1,114,07/07/2025 17:01,False,S006,PR0065
PMTX0003614,U0589,P0657,3,119,27/06/2025 23:31,False,S037,PR0013
PMTX0003615,U0589,P0691,5,99,01/08/2025 20:41,False,S015,PR0044
PMTX0003616,U0590,P0428,1,111,21/07/2025 08:16,False,S049,PR0012
PMTX0003617,U0590,P0090,2,101,29/07/2025 04:22,True,,PR0046
PMTX0003618,U0590,P0979,2,143,25/07/2025 00:11,False,S008,PR0097
PMTX0003619,U0590,P0118,2,144,05/07/2025 02:11,False,S003,PR0091
PMTX0003620,U0590,P0072,2,182,29/08/2025 20:15,False,S020,PR0056
PMTX0003621,U0590,P0006,5,801,09/07/2025 16:35,False,S029,PR0002
PMTX0003622,U0590,P0186,5,100,16/07/2025 03:48,False,S001,PR0017
PMTX0003623,U0590,P0559,2,196,09/09/2025 12:59,False,S004,PR0069
PMTX0003624,U0590,P0159,3,170,05/08/2025 19:25,False,S041,PR0065
PMTX0003625,U0590,P0884,1,151,15/08/2025 21:00,False,S012,PR0070
PMTX0003626,U0590,P0466,1,182,28/07/2025 11:46,False,S013,PR0058
PMTX0003627,U0591,P0875,4,106,30/08/2025 03:42,False,S015,PR0003
PMTX0003628,U0591,P0527,3,230,31/07/2025 04:06,False,S014,PR0026
PMTX0003629,U0591,P0885,4,660,29/07/2025 13:15,True,,PR0087
PMTX0003630,U0591,P0559,4,387,19/09/2025 20:44,False,S022,PR0069
PMTX0003631,U0591,P0184,2,48,05/08/2025 02:27,False,S024,PR0042
PMTX0003632,U0592,P0051,2,97,01/09/2025 17:11,False,S038,PR0047
PMTX0003633,U0592,P0498,1,62,02/09/2025 10:10,True,,PR0048
PMTX0003634,U0592,P0052,1,39,19/08/2025 23:08,False,S032,PR0039
PMTX0003635,U0593,P0740,2,42,04/08/2025 16:15,True,,PR0078
PMTX0003636,U0593,P0096,2,248,26/07/2025 00:29,False,S027,PR0038
