transaction_id,user_id,product_id,qty,price,timestamp,store_id,is_online,products.category,products.brand,products.base_price,stores.zone,stores.province,stores.profile,promo_id
TX0006420,U0450,P0050,3,74,13/8/2025 5:33,S021,FALSE,Snacks,Brand_050,24,1,ภูเก็ต,Transport Hub,
TX0006435,U0451,P0196,2,239,20/8/2025 14:14,S021,FALSE,FrozenFoods,Brand_035,115,1,ภูเก็ต,Transport Hub,
TX0006465,U0453,P0332,3,180,24/7/2025 23:37,S021,FALSE,HealthBeauty,Brand_013,62,1,ภูเก็ต,Transport Hub,
TX0006479,U0454,P0753,4,200,11/7/2025 1:40,S021,FALSE,Beverages,Brand_015,47,1,ภูเก็ต,Transport Hub,
TX0006588,U0461,P0708,5,477,12/9/2025 7:45,S021,FALSE,ReadyToEat,Brand_006,91,1,ภูเก็ต,Transport Hub,
TX0006622,U0464,P0739,3,151,17/7/2025 22:29,S021,FALSE,ReadyToEat,Brand_034,52,1,ภูเก็ต,Transport Hub,
TX0006634,U0465,P0326,3,69,11/8/2025 7:58,S021,FALSE,Snacks,Brand_016,22,1,ภูเก็ต,Transport Hub,
TX0006690,U0469,P0932,5,1501,14/7/2025 21:51,S021,FALSE,Others,Brand_026,299,1,ภูเก็ต,Transport Hub,
TX0006824,U0479,P0646,1,107,24/7/2025 21:37,S021,FALSE,InstantFoods,Brand_010,112,1,ภูเก็ต,Transport Hub,
TX0006875,U0482,P0492,2,158,11/8/2025 1:57,S021,FALSE,DairyBakery,Brand_014,78,1,ภูเก็ต,Transport Hub,
TX0006985,U0489,P0855,5,147,2/7/2025 14:53,S021,FALSE,Beverages,Brand_002,29,1,ภูเก็ต,Transport Hub,
TX0007005,U0490,P0650,1,112,27/6/2025 10:10,S021,FALSE,InstantFoods,Brand_027,109,1,ภูเก็ต,Transport Hub,
TX0007054,U0494,P0181,2,73,30/7/2025 14:48,S021,FALSE,Snacks,Brand_027,37,1,ภูเก็ต,Transport Hub,
TX0007083,U0496,P0326,2,44,18/7/2025 20:52,S021,FALSE,Snacks,Brand_016,22,1,ภูเก็ต,Transport Hub,
TX0007299,U0513,P0451,1,31,4/7/2025 5:44,S021,FALSE,Household,Brand_007,31,1,ภูเก็ต,Transport Hub,
TX0007394,U0522,P0474,2,350,31/7/2025 12:31,S021,FALSE,HealthBeauty,Brand_005,163,1,ภูเก็ต,Transport Hub,
TX0007402,U0523,P0666,1,46,7/9/2025 2:25,S021,FALSE,ReadyToEat,Brand_002,47,1,ภูเก็ต,Transport Hub,
TX0007431,U0524,P0871,4,206,14/8/2025 16:47,S021,FALSE,Beverages,Brand_027,47,1,ภูเก็ต,Transport Hub,
TX0007459,U0527,P0632,4,284,2/7/2025 17:29,S021,FALSE,Beverages,Brand_038,71,1,ภูเก็ต,Transport Hub,
TX0007601,U0537,P0108,4,352,5/8/2025 13:37,S021,FALSE,FrozenFoods,Brand_036,89,1,ภูเก็ต,Transport Hub,
TX0007667,U0542,P0684,1,180,31/7/2025 4:33,S021,FALSE,PersonalCare,Brand_020,169,1,ภูเก็ต,Transport Hub,
TX0007676,U0543,P0788,1,45,16/9/2025 13:02,S021,FALSE,HealthBeauty,Brand_027,42,1,ภูเก็ต,Transport Hub,
TX0007723,U0546,P0825,1,68,23/8/2025 2:23,S021,FALSE,Household,Brand_010,65,1,ภูเก็ต,Transport Hub,
TX0007819,U0553,P0474,2,316,3/9/2025 7:17,S021,FALSE,HealthBeauty,Brand_005,163,1,ภูเก็ต,Transport Hub,
TX0008052,U0570,P0176,3,136,31/8/2025 15:22,S021,FALSE,Snacks,Brand_030,45,1,ภูเก็ต,Transport Hub,
TX0008053,U0570,P0421,3,206,25/8/2025 2:52,S021,FALSE,FrozenFoods,Brand_009,68,1,ภูเก็ต,Transport Hub,
TX0008069,U0570,P0909,1,60,28/7/2025 22:21,S021,FALSE,DairyBakery,Brand_026,58,1,ภูเก็ต,Transport Hub,
TX0008176,U0577,P0597,3,212,16/9/2025 22:34,S021,FALSE,Household,Brand_045,74,1,ภูเก็ต,Transport Hub,
TX0008231,U0581,P0270,3,151,15/9/2025 0:14,S021,FALSE,ReadyToEat,Brand_020,49,1,ภูเก็ต,Transport Hub,
TX0008268,U0583,P0484,2,229,6/7/2025 9:05,S021,FALSE,InstantFoods,Brand_006,114,1,ภูเก็ต,Transport Hub,
TX0008334,U0589,P0141,4,715,17/8/2025 17:43,S021,FALSE,PersonalCare,Brand_022,169,1,ภูเก็ต,Transport Hub,
TX0008345,U0589,P0786,5,353,16/9/2025 11:58,S021,FALSE,Beverages,Brand_036,69,1,ภูเก็ต,Transport Hub,
TX0008348,U0590,P0373,3,147,30/8/2025 19:49,S021,FALSE,Beverages,Brand_023,49,1,ภูเก็ต,Transport Hub,
TX0008365,U0591,P0817,2,100,29/6/2025 9:25,S021,FALSE,Beverages,Brand_021,52,1,ภูเก็ต,Transport Hub,
TX0008383,U0592,P0037,2,75,23/7/2025 18:30,S021,FALSE,Snacks,Brand_047,38,1,ภูเก็ต,Transport Hub,
TX0008389,U0593,P0135,1,31,30/8/2025 8:01,S021,FALSE,InstantFoods,Brand_037,32,1,ภูเก็ต,Transport Hub,
TX0008393,U0593,P0704,4,100,12/8/2025 0:16,S021,FALSE,Beverages,Brand_048,23,1,ภูเก็ต,Transport Hub,
TX0008544,U0604,P0608,3,142,27/7/2025 20:12,S021,FALSE,Beverages,Brand_042,49,1,ภูเก็ต,Transport Hub,
TX0008577,U0607,P0697,3,243,22/8/2025 7:55,S021,FALSE,HealthBeauty,Brand_038,76,1,ภูเก็ต,Transport Hub,
TX0008610,U0609,P0209,5,564,21/7/2025 4:03,S021,FALSE,DairyBakery,Brand_043,109,1,ภูเก็ต,Transport Hub,
TX0008634,U0610,P0269,5,218,17/7/2025 5:27,S021,FALSE,HealthBeauty,Brand_036,41,1,ภูเก็ต,Transport Hub,
TX0008662,U0611,P0973,2,305,9/7/2025 12:08,S021,FALSE,Household,Brand_008,151,1,ภูเก็ต,Transport Hub,
TX0008669,U0612,P0377,1,22,5/9/2025 7:34,S021,FALSE,Snacks,Brand_037,22,1,ภูเก็ต,Transport Hub,
TX0008675,U0612,P0965,5,161,7/9/2025 12:18,S021,FALSE,Beverages,Brand_035,30,1,ภูเก็ต,Transport Hub,
TX0008811,U0622,P0749,4,188,10/8/2025 23:56,S021,FALSE,Snacks,Brand_014,44,1,ภูเก็ต,Transport Hub,
TX0008908,U0630,P0489,4,104,15/8/2025 18:47,S021,FALSE,Snacks,Brand_031,27,1,ภูเก็ต,Transport Hub,
TX0008951,U0634,P0808,4,89,15/7/2025 9:52,S021,FALSE,Snacks,Brand_040,22,1,ภูเก็ต,Transport Hub,
TX0008999,U0637,P0355,4,378,12/9/2025 5:36,S021,FALSE,ReadyToEat,Brand_013,97,1,ภูเก็ต,Transport Hub,
TX0009138,U0646,P0364,4,720,24/7/2025 14:30,S021,FALSE,Others,Brand_012,171,1,ภูเก็ต,Transport Hub,
TX0009194,U0649,P0301,5,513,7/8/2025 10:11,S021,FALSE,DairyBakery,Brand_027,108,1,ภูเก็ต,Transport Hub,
TX0009211,U0650,P0406,4,1091,7/8/2025 4:00,S021,FALSE,Others,Brand_036,274,1,ภูเก็ต,Transport Hub,
TX0009229,U0652,P0149,3,199,27/6/2025 22:13,S021,FALSE,HealthBeauty,Brand_003,65,1,ภูเก็ต,Transport Hub,
TX0009240,U0653,P0469,3,217,17/8/2025 18:37,S021,FALSE,HealthBeauty,Brand_028,69,1,ภูเก็ต,Transport Hub,
TX0009330,U0659,P0039,4,229,2/8/2025 15:37,S021,FALSE,Household,Brand_040,57,1,ภูเก็ต,Transport Hub,
TX0009346,U0660,P0109,2,324,25/7/2025 0:31,S021,FALSE,FrozenFoods,Brand_040,166,1,ภูเก็ต,Transport Hub,
TX0009410,U0665,P0490,1,148,18/8/2025 11:27,S021,FALSE,ReadyToEat,Brand_048,144,1,ภูเก็ต,Transport Hub,
TX0009456,U0668,P0631,2,68,13/9/2025 22:20,S021,FALSE,Snacks,Brand_015,34,1,ภูเก็ต,Transport Hub,
TX0009471,U0669,P0052,4,686,15/8/2025 13:44,S021,FALSE,PersonalCare,Brand_006,179,1,ภูเก็ต,Transport Hub,
TX0009512,U0672,P0958,1,71,21/7/2025 10:06,S021,FALSE,DairyBakery,Brand_016,66,1,ภูเก็ต,Transport Hub,
TX0009626,U0682,P0301,1,106,5/9/2025 21:09,S021,FALSE,DairyBakery,Brand_027,108,1,ภูเก็ต,Transport Hub,
TX0009692,U0687,P0234,4,354,25/8/2025 23:57,S021,FALSE,Household,Brand_046,84,1,ภูเก็ต,Transport Hub,
TX0009716,U0688,P0457,1,53,3/7/2025 17:01,S021,FALSE,Snacks,Brand_044,55,1,ภูเก็ต,Transport Hub,
TX0009737,U0690,P0157,2,57,12/8/2025 10:43,S021,FALSE,Snacks,Brand_011,30,1,ภูเก็ต,Transport Hub,
TX0009814,U0694,P0016,1,171,7/8/2025 21:07,S021,FALSE,FrozenFoods,Brand_017,169,1,ภูเก็ต,Transport Hub,
TX0009872,U0698,P0622,2,125,24/7/2025 1:18,S021,FALSE,ReadyToEat,Brand_006,65,1,ภูเก็ต,Transport Hub,
TX0009913,U0701,P0576,5,401,26/6/2025 1:34,S021,FALSE,Beverages,Brand_021,79,1,ภูเก็ต,Transport Hub,
TX0010053,U0711,P0765,4,245,7/7/2025 8:35,S021,FALSE,InstantFoods,Brand_020,62,1,ภูเก็ต,Transport Hub,
TX0010066,U0712,P0207,4,584,11/9/2025 16:44,S021,FALSE,ReadyToEat,Brand_015,149,1,ภูเก็ต,Transport Hub,
TX0010127,U0715,P0451,2,63,6/9/2025 4:41,S021,FALSE,Household,Brand_007,31,1,ภูเก็ต,Transport Hub,
TX0010140,U0716,P0428,5,831,6/7/2025 19:26,S021,FALSE,HealthBeauty,Brand_020,168,1,ภูเก็ต,Transport Hub,
TX0010151,U0717,P0302,5,351,11/7/2025 20:23,S021,FALSE,FrozenFoods,Brand_004,72,1,ภูเก็ต,Transport Hub,
TX0010172,U0718,P0275,4,516,9/8/2025 21:00,S021,FALSE,FrozenFoods,Brand_011,130,1,ภูเก็ต,Transport Hub,
TX0010186,U0719,P0252,4,229,14/7/2025 0:15,S021,FALSE,PersonalCare,Brand_009,59,1,ภูเก็ต,Transport Hub,
TX0010258,U0724,P0810,4,172,15/7/2025 13:18,S021,FALSE,Snacks,Brand_041,40,1,ภูเก็ต,Transport Hub,
TX0010349,U0732,P0270,3,149,7/8/2025 3:36,S021,FALSE,ReadyToEat,Brand_020,49,1,ภูเก็ต,Transport Hub,
TX0010381,U0734,P0890,2,96,29/8/2025 2:07,S021,FALSE,InstantFoods,Brand_037,47,1,ภูเก็ต,Transport Hub,
TX0010395,U0735,P0532,5,166,4/8/2025 16:22,S021,FALSE,Beverages,Brand_016,32,1,ภูเก็ต,Transport Hub,
TX0010396,U0735,P0740,2,80,23/7/2025 6:22,S021,FALSE,DairyBakery,Brand_007,41,1,ภูเก็ต,Transport Hub,
TX0010417,U0737,P0763,4,212,5/7/2025 6:26,S021,FALSE,ReadyToEat,Brand_029,53,1,ภูเก็ต,Transport Hub,
TX0010555,U0748,P0640,1,206,26/6/2025 4:56,S021,FALSE,Others,Brand_037,199,1,ภูเก็ต,Transport Hub,
TX0010578,U0750,P0456,4,515,11/7/2025 20:19,S021,FALSE,Others,Brand_028,117,1,ภูเก็ต,Transport Hub,
TX0010614,U0753,P0228,5,226,15/9/2025 2:23,S021,FALSE,Snacks,Brand_041,45,1,ภูเก็ต,Transport Hub,
TX0010636,U0754,P0256,4,684,12/7/2025 14:45,S021,FALSE,PersonalCare,Brand_005,174,1,ภูเก็ต,Transport Hub,
TX0010645,U0755,P0623,5,614,25/6/2025 15:12,S021,FALSE,PersonalCare,Brand_035,123,1,ภูเก็ต,Transport Hub,
TX0010672,U0756,P0940,1,188,1/9/2025 12:22,S021,FALSE,HealthBeauty,Brand_018,194,1,ภูเก็ต,Transport Hub,
TX0010853,U0770,P0410,5,608,24/7/2025 21:10,S021,FALSE,DairyBakery,Brand_036,119,1,ภูเก็ต,Transport Hub,
TX0010931,U0775,P0092,4,464,29/7/2025 22:27,S021,FALSE,Others,Brand_011,120,1,ภูเก็ต,Transport Hub,
TX0011089,U0787,P0717,4,392,6/8/2025 21:46,S021,FALSE,InstantFoods,Brand_050,90,1,ภูเก็ต,Transport Hub,
TX0011092,U0788,P0140,2,360,1/8/2025 21:54,S021,FALSE,HealthBeauty,Brand_048,183,1,ภูเก็ต,Transport Hub,
TX0011172,U0793,P0564,3,430,28/8/2025 20:34,S021,FALSE,FrozenFoods,Brand_009,145,1,ภูเก็ต,Transport Hub,
TX0011217,U0796,P0940,4,804,23/8/2025 23:50,S021,FALSE,HealthBeauty,Brand_018,194,1,ภูเก็ต,Transport Hub,
TX0011222,U0796,P0060,3,158,22/7/2025 7:52,S021,FALSE,PersonalCare,Brand_019,54,1,ภูเก็ต,Transport Hub,
TX0011291,U0801,P0658,3,175,5/7/2025 18:19,S021,FALSE,Beverages,Brand_016,59,1,ภูเก็ต,Transport Hub,
TX0011312,U0803,P0499,2,138,1/7/2025 8:55,S021,FALSE,Beverages,Brand_046,67,1,ภูเก็ต,Transport Hub,
TX0011347,U0806,P0464,2,223,9/8/2025 21:56,S021,FALSE,InstantFoods,Brand_002,111,1,ภูเก็ต,Transport Hub,
TX0011358,U0806,P0170,1,61,26/6/2025 19:49,S021,FALSE,DairyBakery,Brand_007,61,1,ภูเก็ต,Transport Hub,
TX0011419,U0811,P0948,5,152,17/9/2025 11:34,S021,FALSE,Snacks,Brand_044,29,1,ภูเก็ต,Transport Hub,
TX0011426,U0811,P0049,2,92,19/9/2025 12:45,S021,FALSE,Snacks,Brand_021,43,1,ภูเก็ต,Transport Hub,
TX0011465,U0814,P0357,2,164,15/8/2025 13:28,S021,FALSE,InstantFoods,Brand_020,85,1,ภูเก็ต,Transport Hub,
TX0011489,U0816,P0164,3,157,30/8/2025 23:22,S021,FALSE,HealthBeauty,Brand_041,48,1,ภูเก็ต,Transport Hub,
TX0011505,U0817,P0593,2,82,27/8/2025 4:57,S021,FALSE,Snacks,Brand_013,39,1,ภูเก็ต,Transport Hub,
TX0011518,U0818,P0246,1,73,6/9/2025 1:14,S021,FALSE,PersonalCare,Brand_050,77,1,ภูเก็ต,Transport Hub,
TX0011523,U0818,P0474,2,330,27/7/2025 7:01,S021,FALSE,HealthBeauty,Brand_005,163,1,ภูเก็ต,Transport Hub,
TX0011534,U0819,P0814,1,65,15/8/2025 1:26,S021,FALSE,Household,Brand_012,62,1,ภูเก็ต,Transport Hub,
TX0011604,U0824,P0487,2,169,11/8/2025 4:14,S021,FALSE,Household,Brand_050,85,1,ภูเก็ต,Transport Hub,
TX0011709,U0831,P0299,4,327,16/9/2025 13:03,S021,FALSE,Beverages,Brand_040,78,1,ภูเก็ต,Transport Hub,
TX0011712,U0831,P0052,5,937,21/7/2025 12:47,S021,FALSE,PersonalCare,Brand_006,179,1,ภูเก็ต,Transport Hub,
TX0011747,U0833,P0667,1,102,17/8/2025 12:32,S021,FALSE,PersonalCare,Brand_005,95,1,ภูเก็ต,Transport Hub,
TX0011778,U0835,P0343,3,135,16/8/2025 19:02,S021,FALSE,Snacks,Brand_011,47,1,ภูเก็ต,Transport Hub,
TX0011786,U0835,P0813,1,95,4/8/2025 16:24,S021,FALSE,HealthBeauty,Brand_048,87,1,ภูเก็ต,Transport Hub,
TX0011852,U0841,P0304,2,284,12/9/2025 14:58,S021,FALSE,PersonalCare,Brand_026,135,1,ภูเก็ต,Transport Hub,
TX0011863,U0842,P0717,4,385,30/7/2025 2:46,S021,FALSE,InstantFoods,Brand_050,90,1,ภูเก็ต,Transport Hub,
TX0011889,U0845,P0027,3,85,19/7/2025 15:17,S021,FALSE,InstantFoods,Brand_043,27,1,ภูเก็ต,Transport Hub,
TX0011936,U0848,P0548,3,839,2/8/2025 4:31,S021,FALSE,Others,Brand_018,264,1,ภูเก็ต,Transport Hub,
TX0011947,U0849,P0179,1,55,22/8/2025 11:24,S021,FALSE,Snacks,Brand_001,51,1,ภูเก็ต,Transport Hub,
TX0011959,U0850,P0808,3,72,19/8/2025 8:43,S021,FALSE,Snacks,Brand_040,22,1,ภูเก็ต,Transport Hub,
TX0011966,U0850,P0808,2,42,9/7/2025 19:33,S021,FALSE,Snacks,Brand_040,22,1,ภูเก็ต,Transport Hub,
TX0012043,U0855,P0755,4,226,13/8/2025 21:33,S021,FALSE,DairyBakery,Brand_037,52,1,ภูเก็ต,Transport Hub,
TX0012142,U0862,P0084,4,1185,7/7/2025 10:14,S021,FALSE,Others,Brand_029,286,1,ภูเก็ต,Transport Hub,
TX0012161,U0863,P0819,4,127,19/8/2025 4:11,S021,FALSE,InstantFoods,Brand_014,30,1,ภูเก็ต,Transport Hub,
TX0012260,U0870,P0636,1,181,9/8/2025 23:34,S021,FALSE,Household,Brand_028,177,1,ภูเก็ต,Transport Hub,
TX0012279,U0872,P0943,5,298,21/7/2025 4:26,S021,FALSE,ReadyToEat,Brand_009,60,1,ภูเก็ต,Transport Hub,
TX0012284,U0872,P0058,5,299,3/7/2025 22:56,S021,FALSE,InstantFoods,Brand_031,56,1,ภูเก็ต,Transport Hub,
TX0012310,U0874,P0440,2,111,4/8/2025 5:47,S021,FALSE,InstantFoods,Brand_032,51,1,ภูเก็ต,Transport Hub,
TX0012365,U0877,P0067,1,98,10/8/2025 0:02,S021,FALSE,InstantFoods,Brand_023,95,1,ภูเก็ต,Transport Hub,
TX0012398,U0879,P0105,1,189,18/7/2025 5:48,S021,FALSE,Others,Brand_044,181,1,ภูเก็ต,Transport Hub,
TX0012403,U0880,P0974,5,344,1/7/2025 11:51,S021,FALSE,InstantFoods,Brand_047,70,1,ภูเก็ต,Transport Hub,
TX0012423,U0881,P0998,5,611,11/8/2025 7:43,S021,FALSE,FrozenFoods,Brand_016,114,1,ภูเก็ต,Transport Hub,
TX0012432,U0882,P0024,1,57,30/7/2025 10:53,S021,FALSE,ReadyToEat,Brand_050,56,1,ภูเก็ต,Transport Hub,
TX0012575,U0891,P0655,2,244,29/8/2025 20:19,S021,FALSE,DairyBakery,Brand_008,113,1,ภูเก็ต,Transport Hub,
TX0012659,U0898,P0609,3,190,15/9/2025 15:04,S021,FALSE,PersonalCare,Brand_013,60,1,ภูเก็ต,Transport Hub,
TX0012695,U0901,P0396,4,343,22/8/2025 11:10,S021,FALSE,DairyBakery,Brand_037,79,1,ภูเก็ต,Transport Hub,
TX0012785,U0907,P0055,1,141,13/7/2025 13:11,S021,FALSE,HealthBeauty,Brand_011,146,1,ภูเก็ต,Transport Hub,
TX0012796,U0907,P0966,3,222,8/9/2025 3:45,S021,FALSE,ReadyToEat,Brand_043,68,1,ภูเก็ต,Transport Hub,
TX0012880,U0913,P0259,2,149,4/9/2025 22:02,S021,FALSE,Beverages,Brand_027,75,1,ภูเก็ต,Transport Hub,
TX0012981,U0919,P0829,4,491,24/8/2025 10:11,S021,FALSE,HealthBeauty,Brand_018,123,1,ภูเก็ต,Transport Hub,
TX0013048,U0924,P0175,5,860,21/8/2025 12:51,S021,FALSE,PersonalCare,Brand_025,169,1,ภูเก็ต,Transport Hub,
TX0013055,U0924,P0557,5,181,26/8/2025 1:03,S021,FALSE,Snacks,Brand_011,36,1,ภูเก็ต,Transport Hub,
TX0013118,U0928,P0176,1,46,14/9/2025 13:32,S021,FALSE,Snacks,Brand_030,45,1,ภูเก็ต,Transport Hub,
TX0013167,U0931,P0075,4,195,8/8/2025 22:55,S021,FALSE,Others,Brand_025,51,1,ภูเก็ต,Transport Hub,
TX0013190,U0934,P0176,1,45,16/7/2025 6:09,S021,FALSE,Snacks,Brand_030,45,1,ภูเก็ต,Transport Hub,
TX0013246,U0937,P0446,5,251,3/8/2025 12:38,S021,FALSE,Snacks,Brand_012,52,1,ภูเก็ต,Transport Hub,
TX0013365,U0946,P0674,3,548,25/8/2025 20:38,S021,FALSE,PersonalCare,Brand_025,186,1,ภูเก็ต,Transport Hub,
TX0013392,U0949,P0944,1,60,6/7/2025 22:30,S021,FALSE,HealthBeauty,Brand_008,59,1,ภูเก็ต,Transport Hub,
TX0013479,U0954,P0328,1,103,4/8/2025 12:14,S021,FALSE,DairyBakery,Brand_025,103,1,ภูเก็ต,Transport Hub,
TX0013493,U0955,P0481,2,314,8/7/2025 16:41,S021,FALSE,PersonalCare,Brand_048,144,1,ภูเก็ต,Transport Hub,
TX0013690,U0971,P0819,3,97,23/7/2025 5:48,S021,FALSE,InstantFoods,Brand_014,30,1,ภูเก็ต,Transport Hub,
TX0013715,U0973,P0505,1,154,12/7/2025 21:02,S021,FALSE,Others,Brand_047,145,1,ภูเก็ต,Transport Hub,
TX0013744,U0975,P0106,3,123,20/8/2025 2:27,S021,FALSE,Snacks,Brand_041,39,1,ภูเก็ต,Transport Hub,
TX0013823,U0981,P0325,2,49,9/8/2025 4:57,S021,FALSE,Beverages,Brand_019,24,1,ภูเก็ต,Transport Hub,
TX0013850,U0983,P0082,3,164,4/9/2025 13:38,S021,FALSE,DairyBakery,Brand_011,50,1,ภูเก็ต,Transport Hub,
TX0013898,U0986,P0879,3,139,18/8/2025 12:27,S021,FALSE,Others,Brand_001,46,1,ภูเก็ต,Transport Hub,
TX0013959,U0991,P0765,5,322,13/9/2025 8:45,S021,FALSE,InstantFoods,Brand_020,62,1,ภูเก็ต,Transport Hub,
TX0013966,U0991,P0246,2,163,19/7/2025 17:32,S021,FALSE,PersonalCare,Brand_050,77,1,ภูเก็ต,Transport Hub,
TX0000022,U0002,P0847,2,271,9/9/2025 12:59,S039,FALSE,PersonalCare,Brand_042,133,5,ภูเก็ต,Factory,
TX0000195,U0016,P0057,1,26,6/8/2025 23:42,S039,FALSE,Beverages,Brand_024,27,5,ภูเก็ต,Factory,
TX0000328,U0025,P0095,2,541,19/9/2025 3:11,S039,FALSE,Others,Brand_030,268,5,ภูเก็ต,Factory,
TX0000099,U0009,P0547,2,129,28/8/2025 15:29,S039,FALSE,DairyBakery,Brand_026,67,5,ภูเก็ต,Factory,
TX0000123,U0010,P0554,2,226,18/8/2025 1:57,S039,FALSE,InstantFoods,Brand_034,114,5,ภูเก็ต,Factory,
TX0000302,U0023,P0551,2,125,29/6/2025 23:21,S039,FALSE,ReadyToEat,Brand_040,62,5,ภูเก็ต,Factory,
TX0000546,U0042,P0140,2,379,1/9/2025 16:34,S039,FALSE,HealthBeauty,Brand_048,183,5,ภูเก็ต,Factory,
TX0000891,U0068,P0730,2,62,14/7/2025 18:38,S039,FALSE,Beverages,Brand_017,30,5,ภูเก็ต,Factory,
TX0000217,U0018,P0424,2,120,28/7/2025 10:29,S039,FALSE,ReadyToEat,Brand_044,56,5,ภูเก็ต,Factory,
TX0000255,U0020,P0649,1,39,11/9/2025 1:13,S039,FALSE,Snacks,Brand_013,37,5,ภูเก็ต,Factory,
TX0000286,U0022,P0359,5,956,4/9/2025 18:16,S039,FALSE,Household,Brand_049,179,5,ภูเก็ต,Factory,
TX0000305,U0023,P0532,5,167,30/7/2025 21:15,S039,FALSE,Beverages,Brand_016,32,5,ภูเก็ต,Factory,
TX0000967,U0074,P0329,4,1287,23/9/2025 10:46,S039,FALSE,Others,Brand_044,297,5,ภูเก็ต,Factory,
TX0000352,U0026,P0577,5,473,27/8/2025 12:19,S039,FALSE,InstantFoods,Brand_004,88,5,ภูเก็ต,Factory,
TX0000458,U0034,P0373,1,52,14/8/2025 23:47,S039,FALSE,Beverages,Brand_023,49,5,ภูเก็ต,Factory,
TX0000380,U0028,P0630,1,25,17/8/2025 4:00,S039,FALSE,Beverages,Brand_039,26,5,ภูเก็ต,Factory,
TX0000498,U0037,P0516,5,567,26/7/2025 6:39,S039,FALSE,Household,Brand_017,107,5,ภูเก็ต,Factory,
TX0000632,U0048,P0806,1,75,17/9/2025 14:54,S039,FALSE,ReadyToEat,Brand_021,69,5,ภูเก็ต,Factory,
TX0000698,U0053,P0938,5,608,4/8/2025 21:46,S039,FALSE,ReadyToEat,Brand_007,128,5,ภูเก็ต,Factory,
TX0000739,U0056,P0705,1,120,24/8/2025 6:30,S039,FALSE,ReadyToEat,Brand_027,112,5,ภูเก็ต,Factory,
TX0001085,U0082,P0393,4,418,23/9/2025 17:42,S039,FALSE,Others,Brand_002,109,5,ภูเก็ต,Factory,
TX0001173,U0088,P0576,4,325,15/8/2025 5:50,S039,FALSE,Beverages,Brand_021,79,5,ภูเก็ต,Factory,
TX0001231,U0091,P0721,2,223,6/9/2025 17:28,S039,FALSE,Household,Brand_037,110,5,ภูเก็ต,Factory,
TX0001436,U0105,P0577,5,463,12/8/2025 13:52,S039,FALSE,InstantFoods,Brand_004,88,5,ภูเก็ต,Factory,
TX0001440,U0106,P0968,1,81,11/9/2025 12:25,S039,FALSE,ReadyToEat,Brand_026,79,5,ภูเก็ต,Factory,
TX0001452,U0106,P0360,2,109,13/9/2025 22:53,S039,FALSE,Snacks,Brand_048,52,5,ภูเก็ต,Factory,
TX0001499,U0110,P0317,4,403,23/9/2025 21:44,S039,FALSE,Household,Brand_012,94,5,ภูเก็ต,Factory,
TX0001829,U0133,P0373,5,248,18/8/2025 2:54,S039,FALSE,Beverages,Brand_023,49,5,ภูเก็ต,Factory,
TX0001848,U0134,P0004,5,312,18/7/2025 8:01,S039,FALSE,Beverages,Brand_032,58,5,ภูเก็ต,Factory,
TX0001866,U0136,P0452,1,37,4/8/2025 12:25,S039,FALSE,Others,Brand_015,34,5,ภูเก็ต,Factory,
TX0001997,U0144,P0810,5,191,16/9/2025 4:40,S039,FALSE,Snacks,Brand_041,40,5,ภูเก็ต,Factory,
TX0002149,U0153,P0970,4,505,22/7/2025 23:48,S039,FALSE,InstantFoods,Brand_012,118,5,ภูเก็ต,Factory,
TX0002212,U0157,P0009,1,37,16/7/2025 12:12,S039,FALSE,Beverages,Brand_025,35,5,ภูเก็ต,Factory,
TX0002241,U0159,P0342,4,459,13/7/2025 21:11,S039,FALSE,PersonalCare,Brand_019,116,5,ภูเก็ต,Factory,
TX0002242,U0159,P0916,1,96,9/7/2025 0:03,S039,FALSE,ReadyToEat,Brand_046,90,5,ภูเก็ต,Factory,
TX0002289,U0163,P0382,4,226,10/9/2025 6:59,S039,FALSE,HealthBeauty,Brand_048,55,5,ภูเก็ต,Factory,
TX0002368,U0168,P0912,4,583,7/7/2025 7:12,S039,FALSE,Others,Brand_040,137,5,ภูเก็ต,Factory,
TX0002389,U0171,P0466,5,87,23/9/2025 18:35,S039,FALSE,Snacks,Brand_037,16,5,ภูเก็ต,Factory,
TX0002393,U0171,P0042,2,274,11/9/2025 15:39,S039,FALSE,ReadyToEat,Brand_050,137,5,ภูเก็ต,Factory,
TX0002413,U0173,P0744,4,581,28/6/2025 9:33,S039,FALSE,PersonalCare,Brand_028,136,5,ภูเก็ต,Factory,
TX0002425,U0174,P0613,2,107,23/8/2025 16:14,S039,FALSE,ReadyToEat,Brand_019,50,5,ภูเก็ต,Factory,
TX0002445,U0175,P0662,1,21,1/7/2025 0:57,S039,FALSE,Snacks,Brand_029,22,5,ภูเก็ต,Factory,
TX0002465,U0176,P0282,1,27,15/7/2025 0:38,S039,FALSE,Snacks,Brand_048,26,5,ภูเก็ต,Factory,
TX0002541,U0181,P0419,5,224,27/6/2025 22:06,S039,FALSE,InstantFoods,Brand_020,41,5,ภูเก็ต,Factory,
TX0002567,U0182,P0146,5,1373,15/7/2025 13:58,S039,FALSE,Others,Brand_014,286,5,ภูเก็ต,Factory,
TX0002612,U0187,P0280,1,26,9/8/2025 6:19,S039,FALSE,Beverages,Brand_023,27,5,ภูเก็ต,Factory,
